Time,Current,Voltage
0,-0.09,11.93
275,-0.09,11.85
597,-0.09,11.85
879,-0.09,11.85
1161,-0.09,11.85
1483,-0.09,11.85
1765,-0.09,11.85
2087,-0.09,11.85
2369,-0.09,11.85
2691,-0.09,11.85
2972,-0.09,11.85
3294,-0.09,11.85
3576,-0.09,11.85
3898,-0.09,11.85
4180,-0.09,11.85
4462,-0.09,11.85
4784,-0.09,11.85
5139,-0.09,11.85
5381,-0.09,11.85
5663,-0.09,11.85
5985,-0.09,11.85
6267,-0.09,11.85
6589,-0.09,11.85
6871,-0.09,11.85
7193,-0.09,11.85
7475,-0.09,11.85
7797,-0.09,11.85
8079,-0.09,11.85
8361,-0.09,11.85
8683,-0.09,11.85
8965,-0.09,11.85
9287,-0.09,11.85
9569,-0.09,11.85
9891,-0.09,11.85
10169,-0.09,11.85
10491,-0.09,11.85
10774,-0.09,11.85
11096,-0.09,11.85
11377,-0.09,11.85
11700,-0.09,11.85
11981,-0.09,11.85
12263,-0.09,11.85
12585,-0.09,11.85
12867,-0.09,11.85
13189,-0.09,11.85
13471,-0.09,11.85
13793,-0.09,11.85
14075,-0.09,11.85
14396,-0.09,11.85
14677,-0.09,11.85
14999,-0.05,11.85
15274,-0.05,11.85
15596,-0.05,11.85
15878,-0.05,11.85
16200,-0.05,11.85
16481,-0.05,11.85
16763,-0.05,11.85
17086,-0.05,11.85
17367,-0.05,11.85
17689,-0.05,11.85
17971,-0.05,11.85
18293,-0.05,11.85
18575,-0.05,11.85
18897,-0.05,11.85
19178,-0.05,11.85
19460,-0.05,11.85
19782,-0.05,11.85
20140,-0.05,11.85
20382,-0.05,11.85
20662,-0.05,11.85
20984,-0.05,11.85
21265,-0.05,11.85
21587,-0.05,11.85
21869,-0.05,11.85
22191,-0.05,11.85
22473,-0.05,11.85
22795,-0.05,11.85
23076,-0.05,11.85
23397,-0.05,11.85
23679,-0.05,11.85
24000,-0.05,11.85
24282,-0.05,11.85
24564,-0.05,11.85
24886,-0.05,11.85
25163,-0.05,11.85
25486,-0.05,11.85
25767,-0.05,11.85
26089,-0.05,11.85
26371,-0.05,11.85
26693,-0.05,11.85
26975,-0.05,11.85
27297,-0.05,11.85
27579,-0.05,11.85
27860,-0.05,11.85
28182,-0.05,11.85
28464,-0.05,11.85
28786,-0.05,11.85
29068,-0.05,11.85
29390,-0.05,11.85
29672,-0.05,11.85
29994,-0.05,11.85
30270,-0.05,11.85
30592,-0.05,11.85
30874,-0.05,11.85
31195,-0.05,11.85
31477,-0.05,11.85
31799,-0.05,11.85
32081,-0.05,11.85
32363,-0.05,11.85
32685,-0.05,11.85
32967,-0.05,11.85
33289,-0.05,11.85
33570,-0.05,11.85
33891,-0.05,11.85
34174,-0.05,11.85
34495,-0.05,11.85
34778,-0.05,11.85
35135,-0.05,11.85
35377,-0.05,11.85
35699,-0.05,11.85
35980,-0.05,11.85
36263,-0.05,11.85
36584,-0.05,11.85
36866,-0.05,11.85
37189,-0.05,11.85
37470,-0.05,11.85
37793,-0.05,11.85
38074,-0.05,11.85
38396,-0.05,11.85
38678,-0.05,11.85
39000,-0.05,11.85
39283,-0.05,11.85
39564,-0.05,11.85
39886,-0.05,11.85
40162,-0.05,11.85
40484,-0.05,11.85
40766,-0.05,11.85
41088,-0.05,11.85
41371,-0.05,11.85
41693,-0.05,11.85
41974,-0.05,11.85
42296,-0.05,11.85
42578,-0.05,11.85
42900,-0.05,11.85
43182,-0.05,11.85
43464,-0.05,11.85
43786,-0.05,11.85
44068,-0.05,11.85
44390,-0.05,11.85
44672,-0.05,11.85
44994,-0.05,11.85
45272,-0.05,11.85
45594,-0.05,11.85
45876,-0.05,11.85
46198,-0.05,11.85
46480,-0.05,11.85
46761,-0.05,11.85
47084,-0.05,11.85
47365,-0.05,11.85
47687,-0.05,11.85
47969,-0.05,11.85
48291,-0.05,11.85
48573,-0.05,11.85
48895,-0.05,11.85
49177,2.33,11.54
49499,3.35,11.38
49781,3.18,11.38
50138,3.39,11.38
50380,3.09,11.38
50662,2.75,11.38
50984,2.50,11.38
51266,2.50,11.38
51588,2.41,11.38
51870,2.29,11.38
52192,2.29,11.38
52474,2.29,11.38
52796,2.33,11.38
53077,2.33,11.38
53399,2.37,11.38
53681,2.29,11.38
53963,2.33,11.38
54285,2.20,11.38
54567,2.24,11.38
54889,2.16,11.38
55164,2.16,11.38
55487,2.33,11.38
55769,2.24,11.38
56091,2.29,11.38
56372,2.29,11.38
56694,2.33,11.38
56976,2.46,11.38
57298,2.46,11.38
57580,2.33,11.38
57862,2.24,11.38
58184,2.24,11.38
58466,2.20,11.38
58787,2.33,11.38
59069,2.29,11.38
59392,2.29,11.38
59673,2.24,11.38
59995,2.24,11.38
60273,2.29,11.38
60595,2.24,11.38
60877,2.24,11.38
61199,2.33,11.38
61480,2.29,11.38
61762,2.24,11.38
62084,2.24,11.38
62366,2.24,11.38
62687,2.29,11.38
62969,2.37,11.38
63291,2.41,11.38
63573,2.29,11.38
63895,2.33,11.38
64177,2.33,11.38
64498,2.33,11.38
64780,2.33,11.38
65136,2.24,11.38
65378,2.16,11.38
65700,2.24,11.38
65981,2.16,11.38
66263,2.20,11.38
66585,2.24,11.38
66867,2.20,11.38
67189,2.29,11.38
67471,2.29,11.38
67793,2.24,11.38
68073,2.20,11.38
68395,2.24,11.38
68676,2.20,11.38
68998,2.16,11.38
69280,2.24,11.38
69562,2.33,11.38
69884,2.24,11.38
70162,2.24,11.38
70485,2.24,11.38
70767,2.24,11.38
71089,2.16,11.38
71371,2.24,11.38
71693,2.20,11.38
71975,2.37,11.38
72297,2.24,11.38
72578,2.20,11.38
72860,2.20,11.38
73182,2.20,11.38
73464,2.20,11.38
73786,2.29,11.38
74068,2.24,11.38
74390,2.24,11.38
74671,2.24,11.38
74993,2.20,11.38
75271,2.20,11.38
75593,2.24,11.38
75876,2.29,11.38
76197,2.24,11.38
76479,2.16,11.38
