Time,Current,Voltage
0,0.20,11.85
275,0.20,11.85
598,0.20,11.85
879,0.20,11.85
1161,0.20,11.85
1484,0.20,11.85
1766,0.20,11.85
2088,0.20,11.85
2369,0.20,11.85
2691,0.20,11.85
2973,0.20,11.85
3295,0.20,11.85
3578,0.20,11.85
3899,0.20,11.85
4181,0.20,11.85
4463,0.20,11.85
4785,0.20,11.85
5133,0.20,11.85
5375,0.20,11.85
5697,0.20,11.85
5979,0.20,11.85
6260,0.20,11.85
6583,0.20,11.85
6865,0.20,11.85
7187,0.20,11.85
7469,0.20,11.85
7791,0.20,11.85
8073,0.20,11.85
8395,0.20,11.85
8677,0.20,11.85
8999,0.20,11.85
9281,0.20,11.85
9563,0.20,11.85
9885,0.20,11.85
10196,0.20,11.85
10478,0.20,11.85
10800,-3.28,11.54
11082,-4.00,11.30
11364,-3.56,11.30
11686,-2.29,11.22
11968,-2.01,11.14
12290,-2.40,11.14
12572,-2.29,11.07
12893,-2.40,11.07
13175,-2.73,11.14
13497,-2.78,11.14
13779,-2.84,11.07
14061,-2.67,11.14
14383,-3.28,11.22
14665,-3.06,11.14
14987,-2.78,11.14
15295,-2.73,11.22
15577,-2.84,11.22
15899,-2.78,11.14
16181,-2.73,11.14
16463,-3.12,11.14
16785,-2.90,11.14
17067,-2.84,11.14
17389,-3.23,11.07
17670,-2.73,11.14
17992,-2.40,11.07
18274,-2.56,11.14
18596,-2.62,11.14
18878,-2.95,11.14
19200,-2.62,11.14
19482,-2.62,11.14
19764,-2.56,11.14
20115,-2.62,11.14
20397,-2.45,11.14
20679,-2.40,11.14
20961,-1.85,11.14
21283,-2.23,11.14
21565,-3.28,11.22
21887,-2.78,11.22
22169,-3.28,11.22
22491,-3.39,11.07
22773,-2.84,11.07
23095,-3.01,11.14
23377,-2.45,11.07
23699,-2.56,11.14
23979,-2.62,11.14
24261,-2.45,11.14
24583,-3.01,11.14
24864,-2.62,11.14
25175,-2.73,11.14
25496,-2.18,11.07
