Time,Current,Voltage
0,-0.14,11.85
476,0.05,11.85
1000,0.51,11.85
1481,0.28,11.85
1964,0.09,11.85
2487,-0.04,11.85
2970,-0.14,11.85
3492,-0.09,11.85
3975,-0.04,11.85
4498,-0.04,11.85
4981,0.33,11.85
5482,-0.28,11.85
5964,-0.32,11.85
6487,-0.32,11.85
6969,-0.32,11.85
7492,-0.32,11.85
7974,-0.32,11.85
8497,-0.32,11.85
8980,-0.32,11.85
9463,-0.37,11.85
9986,-0.37,11.85
10500,-0.37,11.85
10982,-0.37,11.85
11465,-0.37,11.85
11988,-0.37,11.85
12471,-0.37,11.85
12992,-0.37,11.85
13475,-0.37,11.85
13997,-0.37,11.85
14480,-0.37,11.85
14962,-0.37,11.85
15493,-0.37,11.85
15976,-0.37,11.85
16499,-0.37,11.85
16981,-0.37,11.85
17464,-0.37,11.85
17986,-0.37,11.85
18469,-0.37,11.85
18991,-0.37,11.85
19474,-0.37,11.85
19997,-0.37,11.85
20470,-0.37,11.85
20993,-0.37,11.85
21476,-0.37,11.85
21999,-0.37,11.85
22482,-0.37,11.85
22964,-0.37,11.85
23487,-0.37,11.85
23969,-0.37,11.85
24492,-0.37,11.85
24975,-0.37,11.85
