Time,Current,Voltage
0,0.42,12.40
499,0.97,12.72
999,0.28,12.40
1498,0.65,12.56
1997,0.23,12.32
2497,0.23,12.40
2997,0.93,12.64
3497,0.14,12.17
3998,1.20,12.40
4497,0.23,12.32
4997,0.23,12.32
5496,0.60,12.32
5999,0.33,12.17
6499,0.23,12.17
6998,0.51,12.40
7499,1.07,12.32
7996,1.39,12.40
8496,0.28,12.40
8996,1.16,12.40
9496,1.25,12.40
9997,0.23,12.17
10496,0.28,12.40
10996,0.23,12.17
11496,0.23,12.40
11999,0.70,12.17
12500,0.05,12.40
12997,0.23,12.40
13496,1.25,12.40
13997,0.23,12.32
14496,0.14,12.32
14997,0.28,12.40
15498,-0.18,12.40
15998,0.14,12.17
16498,0.23,12.40
16998,0.28,12.40
17498,0.14,12.32
17998,0.23,12.56
18499,0.28,12.40
18998,0.74,12.40
19500,0.88,12.40
19996,0.28,12.40
20498,1.02,12.40
21000,0.83,12.32
21497,0.19,12.17
22000,0.14,12.40
22500,1.30,12.40
22999,0.28,12.40
23498,0.23,12.32
23997,0.23,12.40
24498,0.23,12.40
24997,0.23,12.17
25498,0.23,12.32
25997,0.14,12.17
26497,0.23,12.40
26997,1.25,12.40
27497,0.23,12.40
27997,0.28,12.17
28497,0.23,12.32
28998,0.19,12.32
29497,0.23,12.40
29996,0.88,12.32
30497,0.09,12.17
30996,0.28,12.40
31497,0.23,12.40
31999,0.23,12.40
32499,0.93,12.32
32999,0.23,12.40
33499,1.20,12.40
33999,0.09,12.17
34499,0.23,12.40
34999,1.07,12.48
35499,0.19,12.32
35999,0.23,12.32
36499,0.23,12.40
36999,0.37,12.17
37498,0.28,12.40
37999,0.23,12.40
38496,0.28,12.40
38997,0.14,12.32
39497,0.28,12.40
39997,0.23,12.40
40499,0.19,12.40
40998,0.37,12.32
41499,-0.46,12.40
41999,-0.51,12.40
42499,-0.46,12.40
42999,-0.46,12.48
43499,-0.46,12.48
43998,-0.46,12.48
44498,-0.51,12.48
44998,-0.46,12.48
