Time,Current,Voltage
0,-2.56,11.54
275,-2.62,11.54
598,-2.62,11.46
880,-2.62,11.46
1161,-2.62,11.46
1484,-2.67,11.46
1766,-3.06,11.46
2088,-3.45,11.46
2369,-3.61,11.22
2691,-3.78,11.22
2973,-3.89,10.99
3295,-4.00,10.99
3577,-4.11,10.99
3899,-4.22,10.99
4181,-4.39,10.99
4462,-4.50,10.99
4784,-4.61,10.99
5134,-4.66,10.99
5376,-4.66,10.99
5698,-4.72,10.99
5980,-4.83,10.99
6261,-4.88,10.99
6583,-4.94,10.99
6865,-5.05,10.99
7188,-5.05,10.99
7470,-5.05,10.99
7792,-5.05,10.91
8073,-5.05,10.91
8395,-5.05,10.91
8677,-5.10,10.91
8999,-5.10,10.91
9281,-5.10,10.91
9563,-5.16,10.91
9885,-5.21,10.91
10197,-5.21,10.91
10479,-5.21,10.91
10760,-5.21,10.91
11082,-5.21,10.91
11364,-5.21,10.91
11686,-5.21,10.91
11968,-5.21,10.91
12290,-5.27,10.91
12572,-5.32,10.91
12893,-5.38,10.91
13175,-5.38,10.91
13497,-5.38,10.91
13779,-5.38,10.91
14061,-5.38,10.91
14383,-5.27,10.91
14664,-5.27,10.91
14986,-5.27,10.91
15295,-5.27,10.91
15577,-5.27,10.91
15899,-5.27,10.91
16181,-5.27,10.91
16463,-5.27,10.91
16785,-5.27,10.91
17066,-5.27,10.91
17387,-5.27,10.91
17669,-5.27,10.91
17991,-5.27,10.91
18273,-5.27,10.91
18595,-5.27,10.91
18876,-5.27,10.91
19198,-5.27,10.91
19480,-5.32,10.91
19761,-5.27,10.91
20112,-5.27,10.91
20395,-5.32,10.91
20677,-5.38,10.91
20999,-5.38,10.91
21280,-5.38,10.91
21562,-5.32,10.91
21884,-5.32,10.91
22166,-5.38,10.91
22488,-5.32,10.91
22770,-5.32,10.91
23092,-5.32,10.91
23374,-5.32,10.91
23696,-5.16,10.91
23978,-5.10,10.91
24300,-5.10,10.91
24581,-5.10,10.91
24863,-5.10,10.91
25175,-5.10,10.91
25496,-5.10,10.91
25778,-5.10,10.91
26100,-5.10,10.91
26382,-5.10,10.91
26663,-5.10,10.91
26986,-5.10,10.91
27268,-5.10,10.91
27590,-5.10,10.91
27871,-5.10,10.91
28193,-5.10,10.91
28475,-5.10,10.91
28797,-5.10,10.91
29079,-5.10,10.91
29361,-5.10,10.91
29683,-5.10,10.91
29965,-5.10,10.91
30274,-5.10,10.91
30596,-5.10,10.91
30878,-5.10,10.91
31160,-5.10,10.91
31482,-5.10,10.91
31764,-5.10,10.91
32086,-5.10,10.91
32368,-5.10,10.91
32690,-5.10,10.91
32972,-5.10,10.91
33294,-5.10,10.91
33576,-5.10,10.91
33898,-5.10,10.91
34179,-5.10,10.91
34462,-5.10,10.91
34784,-5.10,10.91
35133,-5.10,10.91
35375,-5.10,10.91
35697,-5.10,10.91
35979,-5.10,10.91
36300,-5.10,10.91
36581,-5.10,10.91
36863,-5.10,10.91
37185,-5.10,10.91
37467,-5.10,10.91
37789,-5.10,10.91
38071,-5.10,10.91
38392,-5.10,10.91
38673,-5.10,10.91
38996,-5.10,10.91
39278,-5.10,10.91
39599,-5.10,10.91
39881,-5.10,10.91
