Time,Current,Voltage
0,0.03,0.85
483,0.25,0.85
966,0.25,0.85
1488,0.25,0.85
1971,0.25,0.85
2494,0.25,0.85
2976,0.25,0.85
3498,0.25,0.85
3981,0.25,0.85
4463,0.25,0.85
4986,0.25,0.85
5461,0.25,0.85
5983,0.25,0.85
6466,0.25,0.85
6989,0.25,0.85
7471,0.25,0.85
7993,0.25,0.85
8474,0.25,0.85
8997,0.25,0.85
9479,0.25,0.85
9962,0.25,0.85
10489,0.25,0.85
10972,0.25,0.85
11495,0.25,0.85
11978,0.25,0.85
12461,0.25,0.85
12983,0.25,0.85
13466,0.25,0.85
13989,0.25,0.85
14472,0.25,0.85
14994,0.25,0.85
15498,0.25,0.85
15981,0.25,0.85
16463,-10.96,0.85
16986,-2.62,0.85
17469,-2.34,0.85
17992,-3.28,0.85
18475,-2.01,0.85
18998,-2.01,0.85
19480,-2.01,0.85
19963,-1.96,0.85
20489,-1.96,0.85
20972,-1.40,0.85
21495,-1.79,0.85
21977,-1.96,0.85
22460,-1.63,0.85
22983,-2.45,0.85
23466,-2.73,0.85
23989,-1.63,0.85
24472,-2.34,0.85
24994,-1.74,0.85
