Time,Current,Voltage
0,-0.09,0.85
299,-0.09,0.85
581,-0.09,0.77
863,-0.05,0.77
1185,-0.05,0.77
1467,-0.05,0.77
1789,-0.05,0.77
2071,-0.05,0.77
2393,-0.05,0.77
2675,-0.05,0.77
2997,-0.05,0.77
3278,-0.05,0.77
3560,-0.01,0.77
3881,0.04,0.77
4164,0.04,0.77
4486,0.04,0.77
4768,0.04,0.77
5139,0.04,0.77
5381,0.04,0.77
5663,0.04,0.77
5985,0.04,0.77
6266,0.04,0.77
6588,0.04,0.77
6870,0.04,0.77
7192,0.04,0.77
7473,0.04,0.77
7795,0.04,0.77
8077,0.04,0.77
8399,0.04,0.77
8680,0.04,0.77
8963,0.04,0.77
9284,0.04,0.77
9566,0.04,0.77
9888,0.04,0.77
10169,0.04,0.77
10492,0.04,0.77
10773,0.04,0.77
11096,0.04,0.77
11377,0.04,0.77
11699,0.04,0.77
11981,0.04,0.77
12263,0.04,0.77
12584,0.04,0.77
12867,0.04,0.77
13188,0.04,0.77
13471,0.04,0.77
13792,0.04,0.77
14074,0.04,0.77
14396,0.04,0.77
14678,0.04,0.77
15000,0.04,0.77
15264,0.04,0.77
15586,0.04,0.77
15868,0.04,0.77
16190,0.04,0.77
16472,0.04,0.77
16793,0.04,0.77
17076,0.04,0.77
17397,0.04,0.77
17679,0.04,0.77
17961,0.04,0.77
18283,0.04,0.77
18565,0.04,0.77
18887,0.04,0.77
19169,0.04,0.77
19491,0.04,0.77
19772,0.04,0.77
20172,0.04,0.77
20374,0.04,0.77
20695,0.04,0.77
20978,0.04,0.77
21300,0.04,0.77
21582,0.04,0.77
21863,0.04,0.77
22186,0.04,0.77
22467,0.04,0.77
22790,0.04,0.77
23071,0.04,0.77
23393,0.04,0.77
23675,0.04,0.77
23996,0.04,0.77
24278,0.04,0.77
24600,0.04,0.77
24882,0.04,0.77
25186,0.04,0.77
25468,0.04,0.77
25790,0.04,0.77
26071,0.04,0.77
26392,0.04,0.77
26675,0.04,0.77
26996,0.04,0.77
27277,0.04,0.77
27599,0.04,0.77
27881,0.04,0.77
28163,0.04,0.77
28485,0.04,0.77
28767,0.04,0.77
29088,0.04,0.77
29369,0.04,0.77
29691,0.04,0.77
29972,0.04,0.77
