Time,Current,Voltage
0,-0.09,12.48
500,-0.09,12.48
996,-0.09,12.48
1496,-0.09,12.48
1996,-0.09,12.48
2500,-0.09,12.48
2998,-0.09,12.48
3498,0.51,12.48
4000,0.51,12.48
4500,0.51,12.48
4999,0.51,12.48
5499,0.51,12.48
5999,0.51,12.48
6499,0.51,12.48
6999,0.51,12.48
7498,0.51,12.48
7998,0.51,12.48
8496,0.51,12.48
8999,0.51,12.48
9499,0.51,12.48
9998,0.51,12.48
10499,0.51,12.48
11000,0.51,12.48
11499,0.51,12.48
11998,0.51,12.40
12499,0.51,12.40
13000,0.51,12.40
13499,0.51,12.40
13998,0.51,12.40
14497,0.51,12.40
15000,0.51,12.40
15497,0.51,12.40
15997,0.51,12.40
16497,0.51,12.40
16997,1.39,12.24
17497,1.39,12.24
17999,1.39,12.24
18499,1.39,12.24
18999,1.99,12.17
19499,2.31,12.17
19997,2.31,12.17
20497,2.31,12.17
20997,2.31,12.17
21497,2.31,12.17
21996,2.27,12.17
22497,2.27,12.17
22996,2.22,12.17
23496,2.22,12.17
23997,2.22,12.17
24496,2.22,12.17
24997,2.22,12.17
25498,2.17,12.17
25999,2.17,12.17
26496,2.17,12.17
26999,2.17,12.17
27496,2.17,12.17
27997,2.17,12.17
28498,2.13,12.17
28998,2.13,12.17
29498,2.13,12.17
29998,2.13,12.17
30498,2.13,12.17
30997,2.13,12.17
31497,2.13,12.17
32000,2.08,12.17
32500,2.08,12.17
32999,2.08,12.17
33499,2.08,12.17
34000,2.08,12.17
34500,2.08,12.17
35000,2.08,12.17
35500,2.08,12.17
36000,2.08,12.17
36499,2.08,12.17
36996,2.08,12.17
37496,2.08,12.17
37997,2.04,12.17
38498,2.04,12.17
38997,2.04,12.17
39496,2.04,12.17
39997,2.04,12.17
40497,2.04,12.17
40998,2.04,12.17
41497,2.04,12.17
41996,2.04,12.17
42497,2.04,12.17
42997,2.04,12.17
43497,2.04,12.17
43997,2.04,12.17
44496,2.04,12.17
45000,2.04,12.17
45500,2.04,12.17
45997,2.04,12.17
46496,2.04,12.17
46997,2.04,12.17
47497,2.04,12.17
47996,2.04,12.17
