Time,Current,Voltage
0,0.93,12.48
499,0.70,12.24
999,0.74,12.17
1499,0.70,12.17
1999,0.74,12.17
2499,0.65,12.17
2998,0.70,12.17
3498,0.70,12.17
3997,0.65,12.17
4497,0.74,12.17
4997,0.70,12.17
5497,0.70,12.17
6000,0.74,12.17
6497,0.70,12.17
6997,0.70,12.17
7497,0.74,12.17
7997,0.74,12.17
8497,0.70,12.17
8998,0.74,12.17
9499,0.74,12.17
9999,0.70,12.17
10498,0.70,12.17
10999,0.70,12.17
11499,0.70,12.17
11999,0.70,12.17
12499,0.65,12.17
12999,0.79,12.17
13499,0.74,12.17
13999,0.79,12.17
14499,0.74,12.17
14998,0.70,12.09
15499,0.83,12.09
16000,0.79,12.09
16496,0.79,12.09
16998,0.65,12.09
17498,0.65,12.09
17998,0.83,12.09
18498,0.79,12.09
18998,0.65,12.09
19498,0.79,12.09
19998,0.70,12.09
20497,0.65,12.09
20998,0.83,12.09
21498,0.74,12.17
21997,0.70,12.17
22496,0.70,12.17
22996,0.74,12.17
23496,0.74,12.17
23996,0.83,12.17
24497,0.74,12.17
25000,0.74,12.17
25500,0.74,12.17
26000,0.65,12.17
26500,0.70,12.17
27000,0.70,12.17
27500,0.70,12.17
27999,0.65,12.17
28498,0.70,12.17
28999,0.74,12.17
29500,0.79,12.17
29999,0.74,12.17
30497,0.79,12.17
30997,0.74,12.17
31497,0.74,12.17
31997,0.70,12.09
32497,0.74,12.09
32997,0.70,12.09
33497,0.83,12.09
33998,0.79,12.09
34499,0.65,12.09
34999,0.83,12.09
35499,0.83,12.09
35996,0.65,12.09
36497,0.79,12.09
37000,0.60,12.09
37500,0.79,12.09
37999,0.60,12.09
38500,0.56,12.09
38999,0.79,12.09
39499,0.65,12.09
40000,0.83,12.17
40499,0.88,12.17
40999,0.74,12.17
41499,0.60,12.17
41999,0.46,12.17
42497,0.51,12.17
42999,0.60,12.17
43498,0.46,12.17
43999,0.51,12.17
44498,0.51,12.17
44998,0.51,12.17
45496,0.56,12.17
45997,0.56,12.17
46498,0.56,12.17
46998,0.56,12.17
47498,0.51,12.17
47997,0.56,12.17
48497,0.51,12.17
48996,0.51,12.17
49496,0.51,12.17
49997,0.51,12.17
50500,0.51,12.17
50999,0.56,12.17
51500,0.56,12.17
52000,0.51,12.17
52496,0.60,12.17
52996,0.65,12.17
53496,0.51,12.17
53997,0.60,12.17
54497,0.51,12.17
54998,0.56,12.17
55498,0.60,12.17
55998,0.46,12.17
56498,0.42,12.17
56998,0.46,12.17
57497,0.56,12.17
57997,0.56,12.17
58496,0.60,12.17
58996,0.46,12.17
59496,0.56,12.17
59997,0.56,12.17
60498,0.60,12.17
60997,0.51,12.17
61497,0.51,12.17
61997,0.46,12.17
62497,0.51,12.17
62996,0.56,12.17
63497,0.51,12.17
63996,0.51,12.17
64499,0.46,12.17
64999,0.56,12.17
65499,0.46,12.17
65999,0.46,12.17
66497,0.51,12.17
66997,0.46,12.17
67497,0.46,12.17
67996,0.46,12.17
68497,0.46,12.17
68997,0.46,12.17
69497,0.51,12.17
69997,0.46,12.17
70497,0.51,12.17
70997,0.51,12.17
71497,0.56,12.17
71997,0.46,12.17
72500,0.51,12.17
73000,0.56,12.17
73499,0.60,12.17
74000,0.56,12.17
74498,0.56,12.17
74997,0.65,12.17
75497,0.51,12.17
75999,0.46,12.17
76496,0.65,12.17
76997,0.46,12.17
77496,0.46,12.17
77996,0.42,12.17
78496,0.60,12.17
78996,-0.04,12.17
79496,-0.04,12.17
79996,-0.04,12.17
80496,-0.04,12.17
80997,-0.04,12.17
81496,-0.04,12.17
81996,-0.04,12.17
82496,-0.04,12.17
82996,-0.04,12.17
83496,-0.04,12.17
83996,0.56,12.17
84497,0.83,12.17
84997,0.46,12.17
85498,0.51,12.17
85999,0.60,12.17
86498,0.56,12.17
86998,0.51,12.17
87498,0.46,12.17
87998,0.46,12.17
88499,0.56,12.17
89000,0.46,12.17
89500,0.51,12.17
90000,0.46,12.17
90499,0.56,12.17
90998,0.46,12.17
91498,0.46,12.17
91998,0.51,12.17
92498,0.56,12.17
92997,0.56,12.17
93497,0.46,12.17
93997,0.56,12.17
94497,0.46,12.17
94998,0.42,12.17
95497,0.51,12.17
95996,0.56,12.17
96497,0.51,12.17
96999,0.56,12.17
97499,0.65,12.17
97999,0.51,12.17
98498,0.60,12.17
98998,0.51,12.17
99497,0.51,12.17
99999,0.56,12.17
100500,0.56,12.17
100997,0.46,12.17
101497,0.51,12.17
101997,0.56,12.17
102497,0.46,12.17
102996,0.46,12.17
103497,0.46,12.17
103997,0.56,12.17
104497,0.42,12.17
104997,0.46,12.17
105496,0.51,12.17
105997,0.60,12.17
106499,0.51,12.17
106999,0.56,12.17
107499,0.51,12.17
107998,0.56,12.17
108499,0.46,12.17
108998,0.56,12.17
109499,0.46,12.17
109998,0.56,12.09
110498,0.42,12.09
110999,0.51,12.17
111498,0.51,12.17
111998,0.51,12.17
112498,0.46,12.17
112998,0.51,12.17
113499,0.56,12.17
113998,0.42,12.17
114497,0.46,12.17
114999,0.56,12.17
115496,0.51,12.17
115997,0.74,12.17
116496,0.83,12.17
116996,0.74,12.17
117497,0.60,12.17
117997,0.70,12.17
118497,0.60,12.17
118999,0.79,12.17
119500,0.74,12.09
120000,0.79,12.09
120499,0.74,12.09
120999,0.74,12.09
121498,0.65,12.09
121998,0.70,12.09
122498,0.70,12.09
122998,0.70,12.09
123498,0.65,12.09
123997,0.70,12.17
124498,0.70,12.17
124998,0.88,12.17
125498,0.74,12.17
125998,0.70,12.17
126498,0.74,12.17
126998,0.65,12.17
127498,0.74,12.17
127999,0.79,12.17
128497,0.70,12.17
128997,0.74,12.17
129497,0.74,12.17
129997,0.70,12.17
130498,0.79,12.17
130999,0.65,12.17
131499,0.74,12.17
131999,0.65,12.17
132499,0.74,12.17
133000,0.74,12.09
133500,0.74,12.09
133999,1.30,12.09
134499,1.30,12.09
134999,1.43,12.09
135499,1.90,12.09
135999,1.67,12.09
136499,1.57,12.09
136999,1.48,12.09
137499,1.57,12.09
137998,1.62,12.09
138499,1.62,12.09
138997,1.62,12.09
139499,1.53,12.09
139999,1.53,12.09
140497,1.62,12.09
140997,1.62,12.09
141500,1.62,12.09
141997,1.53,12.09
142499,1.57,12.09
142999,1.57,12.09
143498,1.53,12.09
143999,1.53,12.09
144499,1.57,12.09
144999,1.57,12.09
145499,1.53,12.09
145999,1.57,12.09
146499,1.62,12.09
146999,1.53,12.09
147498,1.53,12.09
147998,1.57,12.09
148499,1.53,12.09
148998,1.67,12.09
149498,1.48,12.09
149998,1.57,12.09
150497,1.48,12.09
150998,1.53,12.09
151499,1.57,12.09
151998,1.53,12.09
152498,1.43,12.09
152998,1.53,12.09
153498,1.57,12.09
153997,1.53,12.09
154500,1.53,12.09
155000,1.57,12.09
155498,1.48,12.09
155999,1.57,12.09
156499,1.48,12.09
156997,1.57,12.09
157498,1.48,12.09
157997,1.53,12.09
158497,1.48,12.09
158997,0.79,12.09
159497,1.02,12.09
159997,1.02,12.09
160496,1.20,12.09
160997,1.16,12.09
161497,1.02,12.09
161997,1.16,12.09
162497,1.20,12.09
162997,1.34,12.09
163497,1.11,12.09
163997,1.16,12.09
164497,1.11,12.09
164997,1.30,12.09
165500,1.07,12.09
166000,1.02,12.09
166499,1.16,12.09
166999,1.11,12.09
167500,1.16,12.09
167998,1.16,12.09
168497,1.20,12.09
168997,1.20,12.09
169496,1.30,12.09
169997,1.20,12.09
170499,1.16,12.09
171000,1.11,12.09
171500,1.11,12.09
171998,1.20,12.09
172498,1.30,12.09
172999,1.07,12.09
173498,1.25,12.09
173998,1.11,12.09
174497,1.16,12.09
174997,1.20,12.09
175498,1.25,12.09
175999,1.25,12.09
176499,1.20,12.09
176999,1.30,12.09
177499,1.16,12.09
177999,1.16,12.09
178499,1.16,12.09
178998,1.20,12.09
179498,1.30,12.09
179998,1.48,12.09
180496,1.39,12.09
180998,1.48,12.09
181498,1.43,12.09
181998,1.30,12.09
182498,1.34,12.09
182998,1.57,12.01
183498,1.34,12.01
183999,1.34,12.01
184498,1.07,12.01
184999,0.93,12.01
185498,1.20,12.01
185998,1.30,12.01
186499,1.25,12.01
186999,1.16,12.01
187498,1.20,12.01
187998,1.20,12.01
188497,1.16,12.01
188998,1.11,12.01
189498,1.39,12.01
189998,1.25,12.01
190497,1.20,12.01
190996,1.25,12.09
191499,1.25,12.09
192000,1.43,12.09
192499,1.30,12.09
193000,1.25,12.09
193498,1.30,12.09
193998,1.25,12.09
194497,1.16,12.09
194997,1.30,12.09
195498,1.25,12.09
195999,1.25,12.09
196499,1.30,12.09
196997,1.20,12.09
197497,1.30,12.09
197997,1.25,12.09
198496,1.20,12.09
198997,1.30,12.09
199497,1.25,12.09
199997,1.34,12.09
200497,1.16,12.09
200997,1.20,12.09
201497,1.30,12.09
202000,1.25,12.09
202499,1.34,12.09
202999,1.16,12.09
203499,1.25,12.09
203999,1.20,12.09
204499,1.30,12.09
204999,1.30,12.01
205499,1.25,12.09
205997,1.34,12.09
206496,1.25,12.09
206996,1.30,12.09
207496,1.39,12.09
207999,1.39,12.09
208496,1.39,12.09
208996,1.25,12.09
209497,1.34,12.09
209996,1.39,12.09
210498,1.39,12.09
210998,1.20,12.09
211498,1.34,12.09
211998,1.30,12.09
212498,1.43,12.09
212998,1.34,12.09
213498,1.48,12.09
213998,1.20,12.09
214499,1.39,12.09
214998,1.30,12.09
215500,1.43,12.09
215996,1.39,12.01
216496,1.62,12.01
217000,1.48,12.09
217499,1.39,12.09
217997,1.48,12.09
218500,1.39,12.09
219000,1.62,12.09
219500,1.39,12.01
220000,1.43,12.01
220500,1.34,12.01
220999,1.20,12.09
221500,1.43,12.01
221999,1.39,12.01
222500,1.34,12.09
222999,1.39,12.09
223500,1.25,12.09
224000,1.25,12.09
224500,1.34,12.09
225000,1.30,12.01
225497,1.39,12.01
225997,1.48,12.01
226496,1.43,12.01
226997,1.39,12.01
227496,1.25,12.09
227997,1.30,12.09
228497,1.39,12.09
228997,1.30,12.09
229497,1.25,12.01
229997,1.34,12.01
230497,1.48,12.09
230997,1.39,12.09
231497,1.57,12.09
231996,1.43,12.09
232499,1.48,12.09
232999,1.34,12.09
233499,1.34,12.09
233999,1.62,12.01
234499,1.30,12.01
234999,1.20,12.01
235497,1.43,12.01
235997,1.16,12.01
236496,1.43,12.09
236999,1.25,12.09
237499,1.62,12.01
237999,1.20,12.01
238499,1.43,12.01
238999,1.53,12.01
239499,1.25,12.09
239999,1.48,12.01
240497,1.67,12.01
240998,1.57,12.01
241498,1.25,12.01
241998,1.20,12.01
242499,1.57,12.01
242997,1.43,12.01
243497,1.43,12.09
243997,1.43,12.01
244496,1.43,12.01
244996,1.67,12.01
245496,1.62,12.01
245997,1.57,12.01
246497,1.48,12.01
246996,1.53,12.01
247496,1.48,12.01
247996,1.57,12.01
248500,1.48,12.01
249000,1.34,12.09
249500,1.67,12.01
250000,1.76,12.01
250498,1.62,12.01
250998,1.30,12.01
251498,1.71,12.01
251998,1.30,12.01
252498,1.62,12.01
252998,1.85,12.01
253499,1.34,12.09
253999,1.43,12.01
254500,1.67,12.01
254999,1.39,12.01
255499,1.48,12.01
256000,1.53,12.01
256500,1.57,12.01
257000,1.53,12.01
257500,1.57,11.93
258000,1.39,12.01
258498,1.48,12.01
258999,1.43,12.01
259498,1.62,12.01
259999,1.30,12.01
260500,1.43,12.01
260999,1.62,12.01
261498,1.57,12.01
261998,1.76,12.01
262499,1.62,12.01
262999,1.48,12.01
263499,1.53,12.01
263999,1.57,12.01
264499,1.90,12.01
264999,1.53,11.93
265497,1.43,11.93
265998,1.34,12.01
266499,1.57,12.01
266998,1.53,12.09
267499,1.30,12.01
267998,1.48,12.01
268499,1.53,12.01
268999,1.67,11.93
269499,1.71,11.93
269998,1.76,11.93
270496,1.67,11.93
270997,1.85,11.93
271497,1.85,11.93
271996,1.76,11.93
272497,1.76,11.93
272997,1.57,11.93
273497,1.76,11.93
273997,1.76,11.93
274497,1.94,11.93
274997,1.85,11.93
275498,1.76,11.93
275998,1.80,12.01
276499,1.85,11.93
276998,1.76,11.93
277499,1.76,11.93
277998,1.99,11.93
278497,1.90,11.93
278998,1.80,11.93
279498,1.71,12.01
279998,1.80,11.93
280498,1.90,11.93
280998,2.04,11.93
281498,1.76,11.93
281998,1.90,11.93
282496,1.94,11.93
282996,1.62,11.93
283496,1.67,11.93
284000,2.27,11.85
284500,1.57,11.85
285000,1.71,11.93
285499,1.76,11.93
285998,1.80,11.93
286500,1.94,11.93
286999,2.87,11.85
287498,3.84,11.85
287998,3.42,11.85
288499,2.41,11.85
289000,1.57,11.93
289499,1.30,12.01
289999,1.02,12.01
290499,0.97,12.01
290999,1.07,12.01
291499,1.20,12.01
291999,1.25,12.01
292497,1.25,12.01
292998,1.20,12.01
293497,1.43,12.01
293997,1.20,12.01
294497,1.53,12.01
294997,1.67,12.01
295497,1.62,12.01
295997,1.62,12.01
296497,1.67,11.93
296997,1.71,11.93
297497,1.71,11.93
297997,1.80,11.93
298498,1.76,11.93
298997,1.80,11.93
299500,1.80,11.93
299996,1.85,11.93
300499,1.85,11.93
300999,1.85,11.93
301499,1.90,11.93
301998,1.90,11.93
302499,1.85,11.93
302997,1.94,11.93
303499,1.85,11.93
303998,1.90,11.93
304498,1.94,11.93
304999,2.04,11.93
305496,1.99,11.93
305997,1.99,11.93
306496,1.94,11.93
306996,2.04,11.93
307499,1.99,11.93
307996,1.94,11.93
308497,1.99,11.93
308997,2.08,11.93
309497,2.04,11.93
309997,1.99,11.93
310496,1.90,11.93
310997,1.94,11.93
311497,1.90,11.93
311998,2.04,11.93
312498,1.99,11.93
312998,1.90,11.93
313498,1.76,11.93
313998,1.67,11.93
314498,1.62,11.93
314998,1.16,12.01
315500,1.20,12.01
316000,1.62,11.93
316500,1.99,11.93
317000,1.94,11.93
317500,1.90,11.93
318000,1.90,11.93
318500,1.99,11.93
319000,1.94,11.93
319500,2.17,11.93
319998,1.67,11.93
320498,1.34,12.01
320998,1.80,11.93
321499,1.85,11.93
321999,2.31,11.93
322499,2.17,11.93
322999,2.08,11.93
323497,2.17,11.93
323997,2.17,11.93
324497,2.27,11.93
324997,2.17,11.93
325497,2.54,11.93
325997,2.36,11.93
326497,1.76,11.93
326996,1.20,12.01
327497,1.43,12.01
327997,1.53,12.01
328498,1.67,11.93
328998,1.76,12.01
329497,1.85,11.93
329997,1.90,11.93
