Time,Current,Voltage
0,-25.30,1.52
500,-25.30,1.45
996,-25.30,1.45
1496,-25.30,1.45
1996,-25.30,1.45
2496,-25.30,1.45
2996,-25.30,1.37
3499,-25.30,1.37
3999,-25.30,1.37
4499,-25.30,1.37
4999,-25.30,1.37
5496,-25.30,1.37
5997,-25.30,1.29
6499,-25.30,1.29
6999,-25.30,1.29
7497,-25.30,1.29
7998,-25.30,1.29
8500,-25.30,1.29
8998,-25.30,1.29
9497,-25.30,1.29
9997,-25.30,1.29
10499,-25.30,1.29
10999,-25.30,1.29
11500,-25.30,1.29
12000,-25.30,1.29
12500,-25.30,1.29
12996,-25.30,1.29
13496,-25.30,1.29
13996,-25.30,1.29
14499,-25.30,1.29
15000,-25.30,1.29
15498,-25.30,1.29
15999,-25.30,1.29
16499,-25.30,1.29
16998,-25.30,1.29
17497,-25.30,1.29
17998,-25.30,1.29
18497,-25.30,1.29
18997,-25.30,1.29
19497,-25.30,1.29
19996,-25.30,1.29
20498,-25.30,1.29
21000,-25.30,1.29
21497,-25.30,1.29
21997,-25.30,1.29
22496,-25.30,1.29
22999,-25.30,1.29
23499,-25.30,1.29
23999,-25.30,1.29
24499,-25.30,1.29
24997,-25.30,1.29
