Time,Current,Voltage
0,1.90,11.54
275,1.94,11.38
597,1.99,11.38
878,2.08,11.38
1200,2.22,11.38
1482,2.22,11.38
1764,2.36,11.38
2086,2.36,11.38
2366,2.41,11.38
2688,2.45,11.38
2970,2.45,11.30
3292,2.45,11.30
3574,2.50,11.30
3896,2.50,11.30
4177,2.59,11.22
4499,2.64,11.22
4782,2.64,11.22
5135,2.64,11.22
5377,2.64,11.22
5699,2.64,11.22
5981,2.64,11.22
6263,2.64,11.22
6585,2.64,11.22
6866,2.64,11.22
7187,2.64,11.22
7469,2.64,11.22
7792,2.64,11.22
8072,2.68,11.22
8394,2.68,11.22
8676,2.68,11.22
8998,2.68,11.22
9280,2.68,11.22
9561,2.68,11.22
9883,2.68,11.22
10198,2.68,11.22
10481,2.68,11.22
10763,2.68,11.22
11085,2.73,11.22
11366,2.73,11.22
11688,2.73,11.22
11970,2.78,11.22
12292,2.82,11.22
12574,2.82,11.22
12896,2.82,11.22
13178,2.82,11.22
13460,2.82,11.14
13782,2.82,11.14
14064,2.82,11.14
14386,2.82,11.14
14666,2.87,11.14
14988,2.87,11.14
15262,2.87,11.14
15584,2.87,11.14
15866,2.87,11.14
16188,2.87,11.14
16470,2.87,11.14
16792,2.87,11.14
17074,2.87,11.14
17396,2.87,11.14
17678,2.87,11.14
18000,2.87,11.14
18281,2.87,11.14
18563,2.87,11.14
18886,2.87,11.14
19167,2.87,11.14
19489,2.91,11.14
19771,2.91,11.14
