Time,Current,Voltage
0,-0.58,0.85
498,-0.30,0.77
981,-0.30,0.77
1464,-0.30,1.00
1986,-0.58,1.00
2468,-0.36,0.85
2991,-0.30,0.85
3474,-0.30,1.00
3996,-0.30,1.00
4478,-0.30,0.85
4961,-0.30,0.77
5481,-0.30,0.85
5964,-0.30,0.85
6486,-0.30,0.85
6968,-0.30,0.85
7491,-0.36,1.00
7974,-0.30,1.00
8496,-0.36,0.85
8979,-0.30,0.85
9462,-0.30,0.77
9985,-0.30,1.00
10465,-1.35,1.00
10987,-1.35,0.85
11469,-1.35,0.85
11992,-0.36,0.85
12475,-0.36,0.85
12998,-0.30,0.85
13480,-0.36,1.00
13963,-0.36,1.00
14485,-0.30,0.77
14967,-0.30,0.77
15464,-1.40,0.85
15987,-1.40,0.77
16469,-1.35,1.00
16992,-1.40,1.00
17475,-0.36,0.85
17997,-0.30,0.85
18479,-0.36,0.85
18962,-0.36,1.00
19485,-0.36,1.00
19967,-0.30,0.85
20488,-0.36,0.85
20970,-0.36,1.00
21493,-0.30,1.00
21976,-0.30,0.85
22499,-0.30,0.85
22982,-0.30,0.85
23464,-1.68,1.00
23987,-0.30,1.00
24470,-1.68,0.85
24993,-1.63,0.77
25472,-1.68,1.00
25994,-1.63,0.77
26477,-1.68,1.00
26960,-1.68,0.85
27483,-1.63,0.85
27966,-1.68,1.00
28488,-1.63,1.00
28971,-1.68,1.00
29494,-1.68,0.85
29977,-1.68,0.77
30474,-1.68,0.85
30997,-0.36,1.00
31479,-0.36,1.00
31962,-0.30,1.00
32484,-0.30,0.85
32966,-0.30,0.77
33489,-0.36,0.85
33971,-0.30,1.00
34494,-0.36,0.77
34977,-0.30,0.85
35496,-0.30,0.85
35979,-0.30,0.85
36461,-0.36,1.00
36984,-0.41,0.77
37467,-0.30,0.85
37990,-0.30,0.85
38473,-0.36,0.85
38995,-0.36,0.85
39478,-0.36,0.77
39961,-0.36,1.00
40481,-0.30,0.77
40964,-0.30,1.00
41488,-0.30,0.77
41969,-0.30,1.00
42492,-0.30,0.85
42975,-0.36,1.00
43498,-0.30,1.00
43980,-0.36,1.00
44463,-0.30,1.00
44985,-0.30,1.00
45467,-0.36,1.00
45990,-0.36,0.85
46472,-0.36,1.00
46994,-0.36,0.85
47477,-0.30,0.85
48000,-0.30,0.85
48482,-0.30,0.85
48965,-0.30,0.77
49488,-0.30,1.00
49971,-0.30,1.00
50462,-0.30,0.85
50985,-0.30,1.00
51468,-0.30,0.85
51990,-0.30,1.00
52473,-0.36,1.00
52996,-0.30,1.00
53479,-0.36,1.00
53962,-0.36,1.00
54484,-0.36,0.85
54967,-0.52,0.85
55498,-0.36,0.85
55981,-0.36,1.00
56464,-0.36,0.85
56987,-0.30,0.85
57469,-0.36,0.85
57992,-0.36,1.00
58475,-0.36,0.77
58997,-0.36,0.85
59480,-0.36,1.00
59963,-0.30,0.85
60496,-0.30,0.85
60979,-0.30,1.00
61462,-0.36,0.85
61985,-0.36,0.85
62467,-0.30,1.00
62990,-0.30,0.85
63473,-0.36,0.85
