Time,Current,Voltage
0,1.30,11.22
499,2.45,10.99
1000,2.68,10.99
1498,2.68,10.99
1998,2.64,10.99
2498,2.64,10.99
2997,2.64,10.99
3499,2.68,10.99
3997,2.64,10.91
4500,2.64,10.91
4999,2.59,10.91
5499,2.59,10.91
5998,2.64,10.91
6497,2.64,10.91
6996,2.64,10.91
7499,2.68,10.91
7998,2.64,10.91
8498,2.54,10.91
8996,2.59,10.91
9496,2.59,10.91
9997,2.59,10.91
10496,2.64,10.91
10997,2.59,10.91
11497,2.68,10.91
11997,2.64,10.91
12497,2.64,10.91
12997,2.64,10.91
13497,2.64,10.91
13996,2.64,10.91
14499,2.64,10.91
14998,2.54,10.91
15496,2.59,10.91
15997,2.78,10.91
16496,2.64,10.91
16996,2.59,10.91
17500,2.59,10.83
17998,2.64,10.83
18497,2.59,10.83
18997,2.64,10.83
19500,2.64,10.83
19996,2.68,10.83
20497,2.64,10.83
20997,2.68,10.83
21496,2.64,10.83
21998,2.68,10.83
22499,2.73,10.83
22997,2.73,10.83
23497,2.68,10.83
23998,2.64,10.83
24496,2.68,10.83
24997,2.64,10.83
25497,2.64,10.83
25997,2.64,10.83
26496,2.59,10.83
26996,2.59,10.83
27498,2.64,10.83
27998,2.59,10.83
28497,2.59,10.83
28998,2.64,10.83
29497,2.64,10.83
29996,2.64,10.83
30499,2.64,10.83
31000,2.59,10.83
31500,2.59,10.83
31996,2.64,10.83
32498,2.64,10.83
32997,2.64,10.83
33498,2.64,10.83
33998,2.68,10.83
34497,2.64,10.83
34996,2.64,10.83
35500,2.64,10.83
35996,2.64,10.83
36500,2.59,10.83
36999,2.64,10.83
37500,2.68,10.83
37999,2.59,10.83
38500,2.64,10.83
38999,2.59,10.83
39499,2.59,10.83
39998,2.64,10.83
40498,2.68,10.83
40998,2.64,10.83
41498,2.59,10.83
41999,2.68,10.83
42499,2.68,10.83
42998,2.64,10.83
43497,2.64,10.83
43997,2.59,10.83
44497,2.59,10.83
44997,2.64,10.83
45499,2.64,10.83
46000,2.64,10.83
46497,2.54,10.83
46997,2.68,10.83
47497,2.68,10.83
48000,2.59,10.83
48499,2.73,10.83
48999,2.59,10.83
49499,2.64,10.83
50000,2.68,10.83
50499,2.64,10.83
50999,2.68,10.83
51499,2.68,10.83
52000,2.64,10.83
52496,2.64,10.83
52999,2.73,10.83
53496,2.64,10.83
53999,2.73,10.83
54499,2.73,10.83
54998,2.59,10.83
55498,2.64,10.83
55998,2.68,10.83
56499,2.73,10.83
56998,1.76,10.83
57497,1.76,10.83
57996,1.76,10.83
58497,1.76,10.83
58997,1.76,10.83
59497,1.76,10.83
59996,1.76,10.83
60498,1.76,10.83
60997,1.76,10.83
61498,1.76,10.83
61998,1.76,10.83
62498,1.76,10.83
62998,1.76,10.83
63497,1.76,10.83
63996,1.76,10.83
64496,1.76,10.83
64999,1.76,10.83
65498,1.76,10.83
65998,1.76,10.83
66498,1.76,10.83
66996,1.76,10.83
67497,1.76,10.83
67997,1.76,10.83
68497,1.76,10.83
69000,1.76,10.83
69499,1.76,10.83
69998,1.76,10.83
70498,1.76,10.83
71000,1.76,10.83
71498,1.76,10.83
71999,1.76,10.83
72497,1.76,10.83
72997,1.76,10.83
73497,1.76,10.83
73999,1.76,10.83
74500,1.76,10.83
74999,1.76,10.83
75498,1.76,10.83
75998,1.76,10.83
76497,1.76,10.83
76996,1.76,10.83
77496,1.76,10.83
77996,1.76,10.83
78497,1.76,10.83
78997,1.76,10.83
79500,1.76,10.83
80000,1.76,10.83
80500,1.76,10.83
80999,1.76,10.83
81498,1.76,10.83
81997,1.76,10.83
82496,1.76,10.83
82997,1.76,10.83
83497,1.76,10.83
83996,1.76,10.83
84496,1.76,10.83
84996,1.76,10.83
85497,1.76,10.83
85998,1.76,10.83
86498,1.76,10.83
86998,1.76,10.83
87498,1.76,10.83
87999,1.76,10.83
88498,1.76,10.83
88997,1.76,10.83
89499,1.76,10.83
89999,1.76,10.83
90499,1.76,10.83
90996,1.76,10.83
91496,1.76,10.83
91996,1.76,10.83
92496,1.76,10.83
92998,1.76,10.83
93498,1.76,10.83
93998,1.76,10.83
94498,1.76,10.83
94998,1.76,10.83
95497,1.76,10.83
95996,1.76,10.83
96499,1.76,10.83
96996,1.76,10.83
97500,1.76,10.83
98000,1.76,10.83
98500,1.76,10.83
99000,1.76,10.83
99499,1.76,10.83
99998,1.76,10.83
100498,1.76,10.83
100996,1.76,10.83
101497,1.76,10.83
101997,1.76,10.83
102496,1.76,10.83
102999,1.76,10.83
103497,1.76,10.83
103997,1.76,10.83
104497,1.76,10.83
104996,1.76,10.83
105500,1.76,10.83
105999,1.76,10.83
106499,1.76,10.83
106997,1.76,10.83
107499,1.76,10.83
107999,1.76,10.83
108498,1.76,10.83
109000,1.76,10.83
109499,1.76,10.83
110000,1.76,10.83
110500,1.76,10.83
110999,1.76,10.83
111498,1.76,10.83
111997,1.76,10.83
112500,1.76,10.83
112996,1.76,10.83
113497,1.76,10.83
113999,1.76,10.83
114499,1.76,10.83
114998,1.76,10.83
115496,1.76,10.83
115997,1.76,10.83
116496,1.76,10.83
116999,1.76,10.83
117499,1.76,10.83
117998,1.76,10.83
118499,1.76,10.83
118997,1.76,10.83
119497,1.76,10.83
119997,1.76,10.83
120500,1.76,10.83
121000,1.76,10.83
121497,1.76,10.83
121997,1.76,10.83
122496,1.76,10.83
122996,1.76,10.83
123496,1.76,10.83
123996,1.76,10.83
124496,1.76,10.83
124996,1.76,10.83
125499,1.76,10.83
125998,1.76,10.83
126496,1.76,10.83
126996,1.76,10.83
127496,1.76,10.83
127999,1.76,10.83
128498,1.76,10.83
128998,1.76,10.83
129498,1.76,10.83
129998,1.76,10.83
130496,1.76,10.83
130998,1.76,10.83
131497,1.76,10.83
131996,1.76,10.83
132496,1.76,10.83
132999,1.76,10.83
133500,1.76,10.83
133998,1.76,10.83
134497,1.76,10.83
134996,1.76,10.83
135497,1.76,10.83
135999,1.76,10.83
136498,1.76,10.83
136997,1.76,10.83
137496,1.76,10.83
137997,1.76,10.83
138499,1.76,10.83
138998,1.76,10.83
139499,1.76,10.83
139998,1.76,10.83
140497,1.76,10.83
140996,1.76,10.83
141496,1.76,10.83
141997,1.76,10.83
142498,1.76,10.83
142998,1.76,10.83
143499,1.76,10.83
143998,1.76,10.83
144499,1.76,10.83
144998,1.76,10.83
145497,1.76,10.83
145999,1.76,10.83
146498,1.76,10.83
146998,1.76,10.83
147498,1.76,10.83
147999,1.76,10.83
148497,1.76,10.83
148997,1.76,10.83
149499,1.76,10.83
149999,1.76,10.83
150499,1.76,10.83
150999,1.76,10.83
151499,1.76,10.83
151999,1.76,10.83
152497,1.76,10.83
152997,1.76,10.83
153499,1.76,10.83
153999,1.76,10.83
154498,1.76,10.83
154998,1.76,10.83
155496,1.76,10.83
155997,1.76,10.83
156496,1.76,10.83
156996,1.76,10.83
157499,1.76,10.83
157998,1.76,10.83
158498,1.76,10.83
158997,1.76,10.83
159498,1.76,10.83
159997,1.76,10.83
160497,1.76,10.83
160998,1.76,10.83
161498,1.76,10.83
161998,1.76,10.83
162497,1.76,10.83
162997,1.76,10.83
163498,1.76,10.83
163998,1.76,10.83
164497,1.76,10.83
164996,1.76,10.83
165498,1.76,10.83
165998,1.76,10.83
166497,1.76,10.83
166998,1.76,10.83
167498,1.76,10.83
168000,1.76,10.83
168497,1.76,10.83
168998,1.76,10.83
169497,1.76,10.83
169998,1.76,10.83
170496,1.76,10.83
170996,1.76,10.83
171496,1.76,10.83
171999,1.76,10.83
172497,1.76,10.83
172997,1.76,10.83
173497,1.76,10.83
173997,1.76,10.83
174497,1.76,10.83
174999,1.76,10.83
175499,1.76,10.83
175999,1.76,10.83
176499,1.76,10.83
176997,1.76,9.49
177499,1.76,8.24
177998,1.76,7.61
178497,1.76,6.90
178997,1.76,6.19
179497,1.76,5.72
180000,1.76,5.17
180499,1.76,4.62
180996,1.76,1.24
181497,1.76,0.77
181996,1.76,0.69
182500,1.76,0.69
182997,1.76,0.69
183497,1.76,0.61
183997,1.76,0.61
184496,1.76,0.61
184996,1.76,0.61
185498,1.76,0.61
185998,1.76,0.61
186498,1.76,0.61
186996,1.76,0.61
187496,1.76,0.61
188000,1.76,0.61
188496,1.76,0.61
188999,1.76,0.61
189497,1.76,0.61
189997,1.76,0.61
190498,1.76,0.61
190998,1.76,0.61
191498,1.76,0.61
191996,1.76,0.61
192497,1.76,0.61
192999,1.76,0.61
193499,1.76,0.61
193999,1.76,0.61
194498,1.76,0.61
194996,1.76,0.61
195497,1.76,0.61
196000,1.76,0.61
196496,1.76,0.61
196996,1.76,0.61
197500,1.76,0.61
197999,1.76,0.61
198498,1.76,0.61
198998,1.76,0.61
199498,1.76,0.61
199998,1.76,0.61
200498,1.76,0.61
201000,1.76,0.61
201496,1.76,0.61
201999,1.76,0.61
202499,1.76,0.61
202998,1.76,0.61
203499,1.76,0.61
203999,1.76,0.61
204500,1.76,0.61
204999,1.76,0.61
205499,1.76,0.61
205998,1.76,0.61
206498,1.76,0.61
206997,1.76,0.61
207496,1.76,0.61
207997,1.76,0.61
208497,1.76,0.61
208999,1.76,0.61
209496,1.76,0.61
210000,1.76,0.61
210498,1.76,0.61
210998,1.76,0.61
211496,1.76,0.61
211999,1.76,0.61
212496,1.76,0.61
212997,1.76,0.61
213496,1.76,0.61
213997,1.76,0.61
214499,1.76,0.61
214998,1.76,0.61
215499,1.76,0.61
215999,1.76,0.61
216498,1.76,0.61
216996,1.76,0.61
217496,1.76,0.61
217996,1.76,0.61
218496,1.76,0.61
218996,1.76,0.61
219498,1.76,0.61
219998,1.76,0.61
220498,1.76,0.61
220998,1.76,0.61
221497,1.76,0.61
221997,1.76,0.61
222496,1.76,0.61
222998,1.76,0.61
223499,1.76,0.61
223996,1.76,0.61
224498,1.76,0.61
224998,1.76,0.61
225496,1.76,0.61
225998,1.76,0.61
226498,1.76,0.61
226998,1.76,0.61
227498,1.76,0.61
227998,1.76,0.61
228498,1.76,0.61
228997,1.76,0.61
229498,1.76,0.61
229999,1.76,0.61
230498,1.76,0.61
230998,1.76,0.61
231497,1.76,0.61
231999,1.76,0.61
232499,1.76,0.61
232996,1.76,0.61
233496,1.76,0.61
233999,1.76,0.61
234498,1.76,0.61
234999,1.76,0.61
235498,1.76,0.61
235999,1.76,0.61
236499,1.76,0.61
236999,1.76,0.61
237498,1.76,0.61
237997,1.76,0.61
238497,1.76,0.61
238997,1.76,0.61
239497,1.76,0.61
239997,1.76,0.61
240499,1.76,0.61
240999,1.76,0.61
241499,1.76,0.61
241998,1.76,0.61
242499,1.71,0.61
242997,1.71,0.61
243500,1.71,0.61
243998,1.71,0.61
244496,1.71,0.61
244997,1.62,0.61
245500,-15.86,0.61
245996,-17.94,0.61
246499,-17.94,0.61
246998,-17.94,0.61
247497,-17.94,0.61
247997,-17.94,0.61
248499,-17.94,0.61
248996,-17.94,0.61
249500,-17.94,0.61
249996,-17.94,0.61
250497,-17.94,0.61
250997,-17.94,0.61
251499,-17.94,0.61
251998,-17.94,0.61
252498,-17.94,0.61
252998,-17.94,0.61
253498,-17.94,0.61
253997,-17.94,0.61
254496,-17.94,0.61
254999,-17.94,0.61
255498,-17.94,0.61
255997,-17.94,0.61
256496,-17.94,0.61
256996,-17.94,0.61
257496,-17.94,0.61
257999,-17.94,0.61
258498,-17.94,0.61
258996,-17.94,0.61
259500,-17.94,0.61
259998,-17.94,0.61
260498,-17.94,0.61
261000,-17.94,0.61
261496,-17.94,0.61
262000,-17.94,0.61
262499,-17.94,0.61
262997,-17.94,0.61
263498,-17.94,0.61
263997,-17.94,0.61
264497,-17.94,0.61
264998,-17.94,0.61
265499,-17.94,0.61
265999,-17.94,0.61
266497,-17.94,0.61
266997,-17.94,0.61
267498,-17.94,0.61
267997,-17.94,0.61
268499,-17.94,0.61
268999,-17.94,0.61
269499,-17.94,0.61
269999,-17.94,0.61
270498,-17.94,0.61
270997,-17.94,0.61
271500,-17.94,0.61
271999,-17.94,0.61
272499,-17.94,0.61
272997,-17.94,0.61
273497,-17.94,0.61
273999,-17.94,0.61
274499,-17.94,0.61
274997,-17.94,0.61
275497,-17.94,0.61
275997,-17.94,0.61
276497,-2.96,0.61
276997,-0.41,0.61
277497,-0.41,0.61
277996,-0.41,0.61
278499,-2.87,0.61
278999,-17.66,0.61
279499,-17.94,0.61
280000,-17.94,0.61
280498,-17.94,0.61
280996,-17.94,0.61
281497,-17.94,0.61
281998,-17.94,0.61
282496,-17.94,0.61
282998,-17.94,0.61
283497,-17.94,0.61
283998,-17.94,0.61
284496,-17.94,0.61
285000,-17.94,0.61
285499,-17.94,0.61
286000,-17.94,0.61
286499,-17.94,0.61
286996,-17.94,0.61
287496,-17.94,0.61
287996,-17.94,0.61
288499,-17.94,0.61
288996,-17.94,0.61
289496,-17.94,0.61
289996,-17.94,0.61
290498,-17.94,0.61
290998,-17.94,0.61
291498,-17.94,0.61
291998,-17.94,0.61
292498,-17.94,0.61
292997,-17.94,0.61
293498,-17.94,0.61
293997,-2.54,0.61
294498,-0.41,0.61
294997,-0.41,0.61
295499,-0.37,0.61
295998,-0.37,0.61
296500,-0.37,0.61
296997,-0.37,0.61
297499,-0.37,0.61
298000,-0.37,0.61
298499,-0.37,0.61
298999,-0.37,0.61
299499,-0.37,0.61
