Time,Current,Voltage
0,23.89,1.00
481,23.89,0.77
964,23.89,1.00
1487,23.89,0.85
1970,23.89,0.77
2492,23.89,1.00
2975,23.89,0.85
3498,23.89,1.00
3979,23.89,0.77
4462,23.89,1.00
4985,23.89,0.85
5492,23.89,0.77
5975,23.89,0.77
6497,23.89,1.00
6980,23.89,1.00
7463,23.89,0.77
7986,23.89,1.00
8469,23.89,1.00
8992,23.89,0.85
9474,23.89,1.00
9997,23.89,0.85
10476,23.89,1.00
10960,23.89,0.77
11482,23.89,1.00
11964,23.89,0.77
12488,23.89,0.85
12970,23.89,0.77
13493,23.89,1.00
13976,23.89,1.00
14499,23.89,1.00
14982,23.89,0.77
15479,23.89,0.85
15962,23.89,0.77
16485,23.89,1.00
16966,23.89,0.85
17489,23.89,0.85
17971,23.89,0.77
18495,23.89,0.85
18978,23.89,1.00
19460,23.89,0.85
19983,23.89,0.85
20463,23.89,0.77
20986,23.89,1.00
21469,23.89,0.85
21992,23.89,0.77
22473,23.89,0.77
22995,23.89,0.77
23478,23.89,0.85
23961,23.89,1.00
24483,23.89,0.85
24965,23.89,0.85
25487,23.89,0.77
25970,23.89,0.85
26492,23.89,1.00
26974,23.89,0.85
27497,23.89,0.77
27979,23.89,0.85
28462,23.89,0.77
28985,23.89,0.85
29468,23.89,0.85
29991,23.89,0.85
30489,23.89,0.77
30972,23.89,0.85
31495,23.89,0.77
31978,23.89,0.85
32460,23.89,0.77
32983,23.89,1.00
33465,23.89,1.00
33988,23.89,0.77
34471,23.89,0.85
34994,23.89,0.85
35474,23.89,0.85
35997,23.89,0.85
36480,23.89,0.85
36963,23.89,1.00
37486,23.89,0.85
37968,23.89,0.77
38492,23.89,0.85
38973,23.89,0.77
39496,23.89,0.85
39978,23.89,0.77
40499,23.89,0.85
40982,23.89,1.00
41464,23.89,0.85
41987,23.89,1.00
42470,23.89,0.77
42993,23.89,0.77
43476,23.89,0.85
43999,23.89,0.85
44482,23.89,0.77
44964,23.89,0.77
45461,23.89,0.77
45984,23.89,0.85
46466,23.89,1.00
46989,23.89,0.77
47471,23.89,0.85
47994,23.89,1.00
48477,23.89,0.85
48999,23.89,0.77
49481,23.89,1.00
