Time,Current,Voltage
0,23.44,1.00
478,23.89,0.77
961,23.89,1.00
1484,23.89,0.85
1967,23.89,0.85
2490,23.89,0.77
2973,23.89,0.85
3496,23.89,0.85
3979,23.89,1.00
4461,23.89,1.00
4984,23.89,0.77
5489,23.89,1.00
5973,23.89,1.00
6494,23.89,0.85
6976,23.89,1.00
7499,23.89,0.85
7981,23.89,1.00
8463,23.89,0.77
8984,23.89,0.85
9468,23.89,1.00
9990,23.89,0.85
10468,23.89,0.85
10991,23.89,0.77
11474,23.89,0.85
11996,23.89,0.85
12479,23.89,0.85
12962,23.89,1.00
13485,23.89,0.85
13968,23.89,0.77
14491,23.89,0.77
14973,23.89,0.77
15468,23.89,0.85
15991,23.89,0.85
16473,23.89,0.85
16996,23.89,1.00
17479,23.89,0.77
17962,23.89,0.85
18485,23.89,0.85
18968,23.89,0.85
19490,23.89,1.00
19973,23.89,0.85
20490,23.89,1.00
20972,23.89,1.00
21495,23.89,0.85
21978,23.89,0.85
22461,23.89,0.85
22983,23.89,0.77
23466,23.89,0.77
23989,23.89,1.00
24472,23.89,0.77
24995,23.89,0.85
25472,23.89,0.77
25994,23.89,0.85
26477,23.89,0.85
26960,23.89,0.85
27482,23.89,0.77
27965,23.89,1.00
28488,23.89,1.00
28970,23.89,0.77
29493,23.89,0.85
29976,23.89,0.85
30470,23.89,0.77
30992,23.89,1.00
31475,23.89,0.77
31998,23.89,0.85
32481,23.89,0.77
32963,23.89,0.77
33486,23.89,0.85
33969,23.89,0.85
34491,23.89,1.00
34973,23.89,0.77
35491,23.89,0.85
35974,23.89,1.00
36496,23.89,0.85
36978,23.89,0.85
37461,23.89,1.00
37983,23.89,1.00
38465,23.89,0.85
38988,23.89,1.00
39471,23.89,0.85
39994,23.89,0.85
40471,23.89,0.77
40994,23.89,0.77
41477,23.89,0.85
41999,23.89,0.85
42482,23.89,0.85
42965,23.89,0.85
43488,23.89,0.85
43971,23.89,0.77
44494,23.89,1.00
44976,23.89,0.77
45472,23.89,1.00
45995,23.89,1.00
46478,23.89,0.85
46960,23.89,1.00
47483,23.89,0.85
47966,23.89,1.00
48489,23.89,1.00
48971,23.89,0.85
49494,23.89,1.00
49976,23.89,0.85
50496,23.89,0.85
50978,23.89,0.85
51461,23.89,1.00
51984,23.89,1.00
52467,23.89,0.85
52990,23.89,0.85
53473,23.89,0.85
53996,23.89,0.77
54478,23.89,0.77
54961,23.89,1.00
55477,23.89,0.77
55960,23.89,0.85
56483,23.89,0.85
56966,23.89,0.85
57489,23.89,1.00
57971,23.89,0.85
58495,23.89,0.77
58977,23.89,0.85
59460,23.89,0.85
59983,23.89,1.00
60479,23.89,0.85
60962,23.89,1.00
61485,23.89,0.85
61968,23.89,0.77
62491,23.89,0.85
62974,23.89,1.00
63497,23.89,0.85
63980,23.89,0.85
64462,23.89,0.77
64985,23.89,0.85
65463,23.89,0.85
65986,23.89,0.85
66469,23.89,0.77
66991,23.89,0.77
67474,23.89,1.00
67997,23.89,0.85
68479,23.89,0.85
68962,23.89,0.85
69485,23.89,0.77
69967,23.89,1.00
70486,23.89,1.00
70969,23.89,0.77
71492,23.89,1.00
71974,23.89,0.85
72496,23.89,0.85
72979,23.89,0.85
73462,23.89,0.77
73984,23.89,0.85
74467,23.89,1.00
74989,23.89,0.85
75480,23.89,0.85
75963,23.89,1.00
76486,23.89,0.77
76969,23.89,0.85
77491,23.89,1.00
77974,23.89,0.77
78496,23.89,1.00
78979,23.89,0.85
79461,23.89,0.85
79984,23.89,0.77
80473,23.89,0.77
80996,23.89,0.85
81479,23.89,1.00
81961,23.89,0.85
82484,23.89,0.85
82966,23.89,0.85
83489,23.89,1.00
83971,23.89,0.85
84494,23.89,1.00
84977,23.89,0.85
85468,23.89,0.77
85990,23.89,0.77
86471,23.89,0.77
86994,23.89,0.77
87476,23.89,0.85
87999,23.89,1.00
88482,23.89,0.77
88964,23.89,1.00
89487,23.89,1.00
89970,23.89,0.77
90498,23.89,1.00
90981,23.89,0.85
91464,23.89,1.00
91987,23.89,1.00
92469,23.89,0.85
92992,23.89,0.85
93475,23.89,0.85
93998,23.89,1.00
94481,23.89,1.00
94963,23.89,0.85
95492,23.89,0.85
95974,23.89,0.85
96497,23.89,1.00
96980,23.89,0.77
97463,23.89,0.85
97986,23.89,1.00
98468,23.89,1.00
98991,23.89,0.85
99473,23.89,0.85
99996,23.89,0.85
100488,23.89,1.00
100971,23.89,1.00
101494,23.89,0.85
101976,23.89,0.85
102499,23.89,0.77
102982,23.89,1.00
103465,23.89,1.00
103988,23.89,0.85
104471,23.89,1.00
104994,23.89,1.00
105482,23.89,1.00
105965,23.89,0.85
106487,23.89,0.85
106971,23.89,1.00
107494,23.89,0.77
107977,23.89,0.85
108499,23.89,0.85
108982,23.89,0.77
109465,23.89,1.00
109987,23.89,0.85
110475,23.89,0.77
110998,23.89,0.77
111481,23.89,0.85
111963,23.89,0.77
112485,23.89,0.77
112967,23.89,0.77
113490,23.89,1.00
113973,23.89,0.85
114495,23.89,1.00
114978,23.89,0.85
115469,23.89,0.85
115992,23.89,1.00
116474,23.89,0.85
116998,23.89,1.00
117481,23.89,1.00
117963,23.89,0.85
118486,23.89,1.00
118969,23.89,0.77
119491,23.89,0.85
119974,23.89,0.77
120461,23.89,1.00
120984,23.89,0.85
121467,23.89,1.00
121990,23.89,0.77
122472,23.89,1.00
122995,23.89,0.85
123476,23.89,0.77
123999,23.89,0.77
124481,23.89,0.85
124964,23.89,0.85
125492,23.89,0.77
125976,23.89,0.77
126498,23.89,0.85
126981,23.89,0.77
127464,23.89,0.85
127987,23.89,0.85
128470,23.89,0.77
128993,23.89,1.00
129475,23.89,0.85
129997,23.89,0.85
130489,23.89,1.00
130972,23.89,0.85
131495,23.89,1.00
131977,23.89,0.85
132460,23.89,1.00
132983,23.89,0.77
133466,23.89,0.85
133989,23.89,0.85
134471,23.89,0.77
134993,23.89,0.85
135480,23.89,1.00
135963,23.89,1.00
136486,23.89,0.85
136968,23.89,0.77
137491,23.89,1.00
137974,23.89,0.85
138496,23.89,0.77
138979,23.89,1.00
139462,23.89,0.85
139985,23.89,1.00
140476,23.89,0.85
140999,23.89,1.00
141482,23.89,1.00
141964,23.89,0.85
142487,23.89,1.00
142969,23.89,0.85
143492,23.89,0.85
143975,23.89,1.00
144497,23.89,0.85
144980,23.89,0.77
145467,23.89,0.85
145990,23.89,0.77
146473,23.89,0.85
146995,23.89,1.00
147478,23.89,1.00
147960,23.89,1.00
148484,23.89,0.77
148966,23.89,0.85
149489,23.89,0.85
149972,23.89,0.77
150499,23.89,1.00
150982,23.89,0.85
151465,23.89,0.77
151987,23.89,0.85
152470,23.89,0.77
152994,23.89,0.77
153476,23.89,1.00
153959,23.89,1.00
154483,23.89,0.77
154965,23.89,1.00
155496,23.89,0.77
155979,23.89,1.00
156462,23.89,0.85
156984,23.89,1.00
157467,23.89,0.85
157990,23.89,1.00
158473,23.89,0.85
158996,23.89,0.85
159479,23.89,0.85
159961,23.89,1.00
160489,23.89,0.77
160972,23.89,0.85
161495,23.89,0.85
161977,23.89,1.00
162460,23.89,1.00
162983,23.89,1.00
163466,23.89,0.77
163988,23.89,0.85
164471,23.89,0.85
164994,23.89,1.00
165483,23.89,0.85
165966,23.89,0.77
166488,23.89,0.85
166971,23.89,0.77
167494,23.89,1.00
167976,23.89,0.85
168499,23.89,0.77
168982,23.89,0.77
169464,23.89,0.85
169987,23.89,1.00
170478,23.89,1.00
170961,23.89,0.77
171484,23.89,0.77
171967,23.89,0.77
172490,23.89,0.85
172973,23.89,0.77
173495,23.89,1.00
173978,23.89,0.85
