Time,Current,Voltage
0,1.25,11.69
327,0.79,11.46
929,1.20,11.77
1329,1.57,11.85
1931,0.74,11.69
2331,3.10,11.62
2933,2.64,11.69
3333,2.27,11.46
3934,1.53,11.77
4335,0.83,11.62
4936,1.30,11.46
5463,3.28,11.38
5864,2.68,11.22
6465,1.39,11.62
6866,1.39,11.85
7467,1.57,11.77
7868,0.97,11.22
8469,1.99,11.38
8870,0.88,11.85
9471,3.42,11.46
9872,0.70,11.77
10398,2.64,11.22
11000,3.28,11.38
11400,3.24,11.46
11801,4.12,11.62
12402,3.70,11.46
12803,3.75,11.54
13404,3.98,11.46
13804,3.70,11.69
14406,3.98,11.46
14806,3.61,11.69
15334,1.85,11.54
15935,2.68,11.62
16336,0.93,11.85
16937,1.62,11.85
17338,1.43,11.85
17939,1.25,11.69
18340,1.57,11.22
18941,1.20,11.85
19342,1.39,11.85
19943,0.51,11.07
20471,2.96,11.85
20872,2.59,11.77
21473,1.20,11.54
21874,1.43,11.77
22475,1.34,11.77
22876,2.36,11.85
23477,0.46,11.22
23878,1.76,11.54
24479,0.88,11.77
24880,1.20,11.54
25408,1.39,11.07
25809,0.70,11.54
26410,1.53,11.14
26811,0.88,11.14
27412,2.59,11.14
27813,1.99,11.62
28414,1.30,11.77
28815,1.94,11.14
29416,1.80,11.46
29817,0.74,11.22
30347,1.76,11.54
30948,0.46,11.54
31349,0.79,11.14
31950,2.87,11.62
32351,2.45,11.77
32952,2.91,11.77
33353,0.65,11.62
33954,1.76,11.54
34355,0.60,11.85
34956,1.07,11.07
35482,0.83,11.46
35883,2.04,11.54
36484,2.31,11.85
36885,1.57,11.62
37486,0.97,11.38
37887,1.25,11.38
38488,2.91,11.69
38889,1.76,11.07
39490,0.83,11.22
39891,2.04,11.62
40418,1.30,11.22
40819,1.25,11.62
41420,2.31,11.46
41821,2.27,11.22
42422,1.43,11.69
42823,2.91,11.62
43424,1.76,11.69
43825,1.25,11.77
44426,0.83,11.85
44827,2.04,11.85
45357,2.17,12.01
45958,0.88,11.62
46359,0.83,11.07
46960,0.51,11.07
47361,2.08,11.77
47962,0.74,11.14
48363,2.36,11.46
48964,2.96,11.85
49365,0.79,11.38
49966,1.71,11.85
50493,1.43,11.77
50894,2.73,11.77
51495,0.88,11.85
51896,2.59,11.54
52497,2.91,11.54
52898,2.45,11.69
53499,1.80,11.14
53900,1.76,11.85
54301,2.31,11.77
54902,2.91,11.54
