Time,Current,Voltage
0,-0.32,11.85
496,-0.37,11.85
979,-0.41,11.85
1461,-0.41,11.85
1984,-0.41,11.85
2467,-0.41,11.85
2990,-0.41,11.85
3473,-0.41,11.85
3996,-0.41,11.85
4478,-0.41,11.85
4960,-0.41,11.85
5473,-0.41,11.85
5996,-0.41,11.85
6479,-0.41,11.85
6961,-0.41,11.85
7484,-0.41,11.85
7966,-0.41,11.85
8489,-0.41,11.85
8972,-0.41,11.85
9495,-0.41,11.85
9977,-0.41,11.85
10491,-0.41,11.85
10974,-0.41,11.85
11497,-0.41,11.85
11979,-0.41,11.85
12462,-0.41,11.85
12985,-0.41,11.85
13467,-0.41,11.85
13990,-0.41,11.85
14473,-0.41,11.85
14995,-0.41,11.85
