Time,Current,Voltage
0,15.27,1.00
477,15.44,0.85
1000,15.44,1.00
1483,15.55,1.00
1965,15.49,1.00
2488,15.44,0.85
2971,15.55,1.00
3494,15.44,1.00
3976,15.49,1.00
4499,15.55,1.00
4982,15.49,0.77
5487,15.55,0.77
5969,15.44,1.00
6493,15.44,0.85
6975,15.49,1.00
7498,15.44,0.85
7981,15.55,1.00
8463,16.65,0.85
8986,15.16,0.77
9469,14.88,1.00
9991,15.16,0.77
10468,14.22,1.00
10991,14.39,1.00
11473,14.22,0.85
11996,14.17,1.00
12478,14.17,1.00
12961,14.17,0.77
13484,14.17,0.85
13966,14.22,0.85
14489,14.17,0.85
14971,14.22,0.85
15466,14.17,0.85
15989,14.22,0.85
16470,14.22,0.85
16993,14.17,0.85
17476,14.17,0.85
17999,14.22,0.77
18481,14.39,1.00
18964,14.61,0.85
19486,15.11,0.77
19969,23.89,0.77
20486,23.89,0.77
20969,23.89,0.85
21492,23.89,0.85
21974,23.89,0.77
22497,23.89,0.77
22980,18.81,1.00
23463,19.25,0.85
23985,18.36,0.85
24468,23.89,0.85
24990,23.89,0.85
25468,23.89,1.00
25991,23.89,0.77
26474,23.89,0.77
26995,23.89,0.77
27478,23.89,0.77
27960,23.89,0.85
28483,23.89,0.85
28965,23.89,0.85
29488,23.89,0.85
29970,23.89,1.00
30464,23.89,0.77
30987,23.89,1.00
31470,23.89,0.85
31993,23.89,1.00
32475,23.89,1.00
32998,23.89,1.00
33481,23.89,0.85
33964,23.89,1.00
34487,23.89,0.85
34970,23.89,1.00
35487,23.89,0.77
35970,23.89,0.77
36494,23.89,1.00
36975,23.89,0.85
37498,23.89,1.00
37980,23.89,0.85
38463,23.89,0.85
38986,23.89,1.00
39468,23.89,1.00
39991,23.89,0.77
40470,23.89,1.00
40993,23.89,0.85
41476,23.89,0.85
41998,23.89,1.00
42481,23.89,0.85
42964,23.89,0.85
43487,23.89,0.85
43969,23.89,1.00
44492,23.89,0.85
44975,23.89,0.77
45469,23.89,0.77
45992,23.89,0.85
46475,23.89,0.77
46998,23.89,0.85
47481,23.89,0.77
47963,23.89,0.77
48487,23.89,0.77
48969,23.89,0.85
49492,23.89,1.00
49974,23.89,0.77
50493,23.89,0.77
50976,23.89,0.77
51498,23.89,1.00
51981,23.89,1.00
52463,23.89,1.00
52986,23.89,1.00
53469,23.89,1.00
53991,23.89,1.00
54474,23.89,0.85
54997,23.89,0.85
55473,23.89,1.00
55996,23.89,0.85
56479,23.89,0.85
56961,23.89,0.85
57484,23.89,1.00
57967,23.89,0.85
58490,23.89,0.85
58973,23.89,0.85
59496,23.89,1.00
59978,23.89,0.77
60473,23.89,1.00
60996,23.89,0.85
61479,23.89,0.85
61961,23.89,0.85
62484,23.89,0.77
62966,23.89,1.00
63489,23.89,1.00
63972,23.89,1.00
64494,23.89,1.00
64977,23.89,0.85
65493,23.89,1.00
65977,23.89,1.00
66500,23.89,0.85
66983,23.89,0.85
67465,23.89,0.85
67988,23.89,0.85
68470,23.89,0.85
68993,23.89,0.77
69476,23.89,1.00
69999,23.89,1.00
70478,23.89,0.77
71000,23.89,0.77
71482,23.89,0.85
71965,23.89,0.85
72487,23.89,1.00
72970,23.89,1.00
73492,23.89,1.00
73975,23.89,0.85
74497,23.89,1.00
74979,23.89,1.00
75471,23.89,1.00
75994,23.89,0.77
76477,23.89,1.00
77000,23.89,0.85
77482,23.89,0.85
77965,23.89,0.77
78488,23.89,1.00
78971,23.89,0.85
79494,23.89,0.77
79976,23.89,0.77
80465,23.89,1.00
