Time,Current,Voltage
0,23.89,1.71
474,23.89,1.63
997,23.89,1.63
1479,23.89,1.55
1962,23.89,1.71
2486,23.89,1.63
2968,23.89,1.63
3491,23.89,1.63
3974,23.89,1.63
4496,23.89,1.63
4979,23.89,1.63
5480,23.89,1.63
5962,23.89,1.71
6486,23.89,1.55
6968,23.89,1.63
7491,23.89,1.71
7974,23.89,1.55
8495,23.89,1.71
8978,23.89,1.63
9461,23.89,1.71
9983,23.89,1.71
10497,23.89,1.63
10980,23.89,1.63
11463,23.89,1.55
11985,23.89,1.55
12468,23.89,1.63
12990,23.89,1.63
13472,23.89,1.55
13995,23.89,1.71
14478,23.89,1.71
14960,23.89,1.71
15491,23.89,1.55
15974,23.89,1.48
16496,23.89,1.48
16978,23.89,1.40
17460,23.89,1.32
17983,23.89,1.32
18466,23.89,1.24
18988,23.89,1.24
19471,23.89,1.16
19994,23.89,1.16
20466,23.89,1.08
20989,23.89,1.00
21472,23.89,1.00
21995,23.89,1.00
22477,23.89,1.08
22960,23.89,0.85
23483,23.89,1.00
23965,23.89,0.85
24488,23.89,0.85
24970,23.89,0.85
25490,23.89,0.85
25973,23.89,0.77
26496,23.89,0.85
26979,23.89,0.85
27461,23.89,0.77
27985,23.89,0.77
28467,23.89,0.85
28990,23.89,0.77
29472,23.89,0.77
29995,23.89,0.85
30485,23.89,1.00
30968,23.89,0.85
31491,23.89,0.85
31974,23.89,0.85
32497,23.89,0.85
32980,23.89,0.77
33462,23.89,0.85
33985,23.89,0.77
34467,23.89,1.00
34990,23.89,0.85
35464,23.89,0.77
35987,23.89,0.77
36469,23.89,0.77
36992,23.89,1.00
37475,23.89,0.77
37998,23.89,0.85
38481,23.89,0.85
38963,23.89,0.85
39485,23.89,0.85
39968,23.89,1.00
40478,23.89,1.00
40961,23.89,0.85
41484,15.99,1.00
41967,14.88,0.85
42489,14.72,0.77
42972,15.93,1.00
43495,21.79,1.00
43976,20.63,0.85
44499,23.89,1.00
44981,23.89,1.00
45469,23.89,0.85
45991,23.89,1.00
46473,23.89,0.85
46996,23.89,0.85
47478,23.89,0.85
47961,23.89,0.77
48484,23.89,0.85
48967,23.89,0.85
49490,23.89,0.77
49973,23.89,0.85
50484,23.89,1.00
50967,23.89,0.85
51489,23.89,0.77
51972,23.89,0.85
52495,23.89,0.85
52978,23.89,0.77
53460,23.89,0.85
53983,23.89,0.85
54466,23.89,0.77
54988,23.89,1.00
55498,23.89,0.85
55981,23.89,0.85
56464,23.89,0.85
56985,23.89,0.77
57468,23.89,0.85
57992,23.89,0.85
58474,23.89,0.85
58997,23.89,0.77
59480,23.89,0.85
59963,23.89,1.00
60490,23.89,1.00
60973,23.89,0.85
61496,23.89,0.85
61978,23.89,0.85
62461,23.89,0.77
62984,23.89,0.85
63466,23.89,0.77
63989,23.89,1.00
64471,23.89,1.00
64993,23.89,0.85
65463,23.89,0.85
65985,23.89,0.77
66468,23.89,1.00
66991,23.89,0.85
67473,23.89,0.77
67996,23.89,0.77
68479,23.89,0.85
68962,23.89,0.85
69484,23.89,1.00
69966,23.89,1.00
70477,23.89,1.00
70960,23.89,0.77
71483,23.89,1.00
71965,23.89,1.00
72488,23.89,0.77
72971,23.89,0.77
73494,23.89,1.00
73976,23.89,1.00
74499,23.89,0.85
74982,23.89,1.00
