Time,Current,Voltage
0,-0.63,1.00
481,-0.36,1.00
965,-0.30,0.85
1487,-0.30,0.85
1970,-0.36,0.85
2493,-0.36,0.85
2975,-0.30,0.85
3498,-0.30,1.00
3981,-0.36,0.77
4464,-0.30,0.85
4987,-0.36,1.00
5499,-0.30,0.85
5982,-0.36,0.85
6464,-0.36,0.85
6987,-0.30,0.85
7470,-0.36,0.85
7993,-0.30,0.85
8475,-0.30,1.00
8998,-0.30,1.00
9480,-0.30,0.85
9963,-0.30,0.77
10487,-0.30,1.00
10970,-0.36,0.85
11493,-0.36,1.00
11975,-0.36,0.85
12498,-0.36,0.77
12981,-0.36,0.85
13464,-0.36,1.00
13986,-0.30,0.77
14469,-0.30,0.77
14992,-0.30,0.77
