Time,Current,Voltage
0,-0.05,11.85
261,-0.05,11.85
584,-0.05,11.85
866,-0.05,11.85
1188,-0.05,11.85
1470,-0.05,11.85
1792,-0.05,11.85
2074,-0.05,11.85
2396,-0.05,11.85
2678,-0.05,11.85
3000,-0.05,11.85
3282,-0.05,11.85
3564,-0.05,11.85
3886,-0.05,11.85
4167,-0.05,11.85
4489,-0.05,11.85
4771,-0.05,11.85
5138,-0.05,11.85
5380,-0.05,11.85
5662,-0.05,11.85
5984,-0.05,11.85
6265,-0.05,11.85
6587,-0.05,11.85
6870,-0.05,11.85
7190,-0.05,11.85
7472,-0.05,11.85
7794,-0.05,11.85
8076,-0.05,11.85
8398,-0.05,11.85
8680,-0.05,11.85
8962,-0.05,11.85
9283,-0.05,11.85
9565,-0.05,11.85
9887,-0.05,11.85
10165,-0.05,11.85
10488,-0.05,11.85
10770,-0.05,11.85
11092,-0.05,11.85
11373,-0.05,11.85
11695,2.50,11.38
11978,3.31,11.38
12299,3.52,11.38
12581,3.22,11.38
12863,2.92,11.38
13185,2.67,11.38
13467,2.37,11.38
13789,2.33,11.38
14071,2.20,11.38
14393,2.16,11.38
14675,2.20,11.38
14996,2.46,11.38
15298,2.33,11.38
15580,2.20,11.38
15862,2.29,11.38
16184,2.41,11.38
16466,2.24,11.38
16788,2.20,11.38
17070,2.33,11.38
17391,2.20,11.38
17673,2.37,11.38
17995,2.20,11.38
18277,2.24,11.38
18599,2.29,11.38
18881,2.20,11.38
19163,2.16,11.38
19485,2.24,11.38
19766,2.20,11.38
20164,2.20,11.38
20366,2.33,11.38
20688,2.24,11.38
20970,2.37,11.38
21293,2.33,11.38
21574,2.16,11.38
21896,2.12,11.38
22178,2.16,11.38
22500,2.16,11.38
22782,2.24,11.38
23063,2.29,11.38
23385,2.29,11.38
23667,2.24,11.38
23989,2.20,11.38
24271,2.24,11.38
24593,2.20,11.38
24874,2.16,11.38
25177,2.16,11.38
25499,2.12,11.38
25780,2.20,11.38
26062,2.12,11.38
26384,2.12,11.38
26666,2.29,11.38
26988,2.20,11.38
27270,2.12,11.38
27592,2.16,11.38
27874,2.16,11.38
28196,2.16,11.38
28477,2.29,11.38
28799,2.20,11.38
29081,2.37,11.38
29363,2.24,11.38
29685,2.20,11.38
29967,2.16,11.38
30285,2.12,11.38
30567,2.07,11.38
30889,2.12,11.38
31170,2.20,11.38
31492,2.16,11.38
31774,2.12,11.38
32096,2.12,11.38
32378,2.20,11.38
32700,2.16,11.38
32982,2.20,11.38
33264,2.16,11.38
33586,2.20,11.38
33868,2.20,11.38
34190,2.12,11.38
34471,2.16,11.38
34793,2.24,11.38
