Time,Current,Voltage
0,23.89,1.00
480,23.89,1.00
963,23.89,0.85
1486,23.89,1.00
1968,23.89,0.85
2491,23.89,1.00
2973,23.89,1.00
3496,23.89,0.85
3979,23.89,0.85
4462,23.89,0.85
4984,23.89,0.77
5491,23.89,0.77
5974,23.89,0.85
6497,23.89,0.77
6979,23.89,0.77
7462,23.89,0.77
7984,23.89,0.85
8467,23.89,0.85
8990,23.89,0.77
9473,23.89,1.00
9995,23.89,0.85
10475,23.89,1.00
10999,23.89,1.00
11481,23.89,0.77
11964,23.89,0.77
12486,23.89,0.85
12969,23.89,1.00
13492,23.89,0.85
13974,23.89,1.00
14496,23.89,1.00
14979,23.89,1.00
15477,23.89,0.85
16000,23.89,1.00
16483,23.89,0.77
16966,23.89,1.00
17488,23.89,1.00
17971,23.89,0.85
18493,23.89,0.85
18976,23.89,0.85
19499,23.89,1.00
19982,23.89,0.85
20462,23.89,1.00
20986,23.89,1.00
21468,23.89,1.00
21991,23.89,0.85
22474,23.89,0.85
22997,23.89,0.85
23480,23.89,1.00
23963,23.89,0.85
24485,23.89,0.85
24967,23.89,0.77
25487,23.89,1.00
25971,23.89,1.00
26493,23.89,1.00
26975,23.89,0.85
27498,23.89,0.85
27981,23.89,0.77
28463,23.89,0.77
28986,23.89,0.77
29468,23.89,0.85
29991,23.89,1.00
30490,23.89,1.00
30972,23.89,0.85
31495,23.89,0.85
31978,23.89,0.85
32461,23.89,1.00
32984,23.89,1.00
33467,23.89,1.00
33988,23.89,0.77
34471,23.89,0.85
34994,23.89,1.00
35474,23.89,0.77
35997,23.89,1.00
36480,23.89,0.85
36962,23.89,1.00
37485,23.89,0.77
37968,23.89,1.00
38491,23.89,0.77
38973,23.89,0.85
39496,23.89,0.77
39979,23.89,0.77
40498,23.89,0.85
40981,23.89,0.77
41464,23.89,1.00
41987,23.89,0.85
42469,23.89,1.00
42992,23.89,0.77
43474,23.89,1.00
43998,23.89,0.85
44481,23.89,0.77
44963,23.89,0.77
