Time,Current,Voltage
0,0.07,13.03
490,0.26,13.03
973,0.26,13.03
1496,0.26,13.03
1978,0.26,13.03
2461,0.26,13.03
2984,0.26,13.03
3466,0.26,13.03
3988,0.33,13.03
4471,0.26,13.03
4994,0.33,13.03
5463,0.33,13.03
5986,0.26,13.03
6468,0.33,13.03
6991,0.26,13.03
7473,0.26,13.03
7996,0.26,13.03
8479,0.26,13.03
8962,0.33,13.03
9484,0.26,13.03
9967,0.33,13.03
10477,0.26,13.03
11000,0.26,13.03
11483,0.26,13.03
11965,0.26,13.03
12489,0.26,13.03
12971,0.26,13.03
13494,0.33,13.03
13977,0.33,13.03
14500,0.26,13.03
14982,0.26,13.03
15481,0.26,13.03
15963,0.33,13.03
16486,0.33,13.03
16969,0.33,13.03
17492,0.26,13.03
17974,0.26,13.03
18497,0.26,13.03
18980,0.33,13.03
19463,0.33,13.03
19986,0.26,13.03
20467,0.26,13.03
20989,0.33,13.03
21472,0.26,13.03
21996,0.33,13.03
22478,0.33,13.03
22962,0.26,13.03
23485,0.26,13.03
23967,0.26,13.03
24490,0.26,13.03
24973,0.33,13.03
25494,0.26,13.03
25977,0.26,13.03
26500,0.26,13.03
26982,0.33,13.03
27465,0.33,13.03
27988,0.33,13.03
28471,0.33,13.03
28994,0.33,13.03
29477,0.33,13.03
30000,0.33,13.03
30483,0.26,13.03
30966,0.26,13.03
31488,0.26,13.03
31970,0.26,13.03
32493,0.33,13.03
32976,0.26,13.03
33498,0.33,13.03
33980,0.26,13.03
34462,0.33,13.03
34985,0.26,13.03
35466,0.26,13.03
35990,0.33,13.03
36472,0.33,13.03
36995,0.26,13.03
37478,0.33,13.03
37961,0.26,13.03
38484,0.26,13.03
38967,0.26,13.03
39490,0.26,13.03
39972,0.33,13.03
40494,0.26,13.03
40977,0.26,13.03
41499,0.33,13.03
41982,0.26,13.03
42464,0.26,13.03
42987,0.33,13.03
43470,0.33,13.03
43993,0.26,13.03
44476,0.33,13.03
44999,0.26,13.03
45482,0.26,13.03
45965,0.26,13.03
46487,0.26,13.03
46970,0.26,13.03
47493,0.26,13.03
47976,0.33,13.03
48499,0.26,13.03
48981,0.33,13.03
49464,0.33,13.03
49987,0.26,13.03
50467,0.26,13.03
50990,0.26,13.03
51472,0.33,13.03
51995,0.33,13.03
52478,0.26,13.03
52961,0.26,13.03
53484,0.26,13.03
53967,0.33,13.03
54489,0.33,13.03
54972,0.26,13.03
55493,0.26,13.03
55976,0.33,13.03
56499,0.26,13.03
56982,0.26,13.03
57463,0.26,13.03
57985,0.26,13.03
58468,0.26,13.03
58991,0.33,13.03
59472,0.33,13.03
59995,0.26,13.03
60479,0.33,13.03
60962,0.26,13.03
61485,0.26,13.03
61967,0.33,13.03
62490,0.26,13.03
62971,0.26,13.03
63494,0.26,13.03
63976,0.26,13.03
64498,0.33,13.03
64981,0.26,13.03
65462,0.26,13.03
65985,0.26,13.03
66468,0.33,13.03
66991,0.26,13.03
67473,0.26,13.03
67996,0.26,13.03
68478,0.26,13.03
68961,0.33,13.03
69484,0.26,13.03
69966,0.26,13.03
70488,0.26,13.03
70970,0.26,13.03
71494,0.26,13.03
71976,0.26,13.03
72499,0.33,13.03
72981,0.26,13.03
73464,0.26,13.03
73987,0.26,13.03
74469,0.26,13.03
74992,0.26,13.03
75476,0.26,13.03
75999,0.26,13.03
76482,0.26,13.03
76964,0.26,13.03
77487,0.26,13.03
77970,0.26,13.03
78493,0.26,13.03
78975,0.26,13.03
79498,0.26,13.03
79981,0.26,13.03
80462,0.33,13.03
80985,0.26,13.03
81468,0.26,13.03
81990,0.26,13.03
82473,0.26,13.03
82997,0.26,13.03
83479,0.26,13.03
83962,0.26,13.03
84485,0.26,13.03
84968,0.26,13.03
85492,0.26,13.03
85974,0.26,13.03
86497,0.26,13.03
86980,0.26,13.03
87463,0.26,13.03
87985,0.26,13.03
88468,0.26,13.03
88989,0.26,13.03
89472,0.33,13.03
89996,0.26,13.03
90477,0.26,13.03
91000,0.26,13.03
91482,0.26,13.03
91965,0.26,12.95
92488,0.33,12.95
92970,0.26,13.03
93493,0.26,12.95
93975,0.33,12.95
94498,0.26,12.95
94981,0.33,12.95
95462,0.33,12.95
95986,0.33,12.95
96468,0.26,12.95
96990,0.26,12.95
97473,0.33,12.95
97996,0.26,12.95
98479,0.33,12.95
98961,0.26,12.95
99483,0.26,12.95
99966,0.26,12.95
100492,0.26,12.95
100973,0.26,12.95
101497,0.33,12.95
101979,0.33,12.95
102462,0.26,12.95
102984,0.26,12.95
103467,0.33,12.95
103990,0.33,12.95
104473,0.33,12.95
104995,0.26,12.95
105479,0.26,12.95
105962,0.26,12.95
106485,0.33,12.95
106968,0.26,12.95
107491,0.33,12.95
107973,0.33,12.95
108496,0.26,12.95
108978,0.33,12.95
109461,0.33,12.95
109984,0.33,12.95
110468,0.33,12.95
110991,0.39,12.87
111473,0.39,12.95
111995,0.33,12.87
112478,0.33,12.95
112961,0.39,12.87
113483,0.45,12.72
113965,0.39,12.79
114487,0.33,12.87
114970,0.39,12.87
