Time,Current,Voltage
0,23.89,1.00
478,23.89,0.85
961,23.89,0.77
1484,23.89,0.85
1967,23.89,0.85
2489,23.89,0.85
2971,23.89,1.00
3494,23.89,0.85
3977,23.89,1.00
4500,23.89,1.00
4982,23.89,0.85
5487,23.89,1.00
5969,23.89,1.00
6492,23.89,0.77
6974,23.89,1.00
7496,23.89,0.77
7979,23.89,0.85
8462,23.89,1.00
8985,23.89,1.00
9467,23.89,0.85
9989,23.89,1.00
10466,23.89,1.00
10989,23.89,0.85
11472,23.89,0.85
11995,23.89,1.00
12477,23.89,0.85
12960,23.89,0.85
13484,23.89,1.00
13966,23.89,0.85
14489,23.89,1.00
14972,23.89,1.00
15466,23.89,1.00
15990,23.89,1.00
16471,23.89,0.77
16994,23.89,0.85
17476,23.89,0.77
17999,23.89,0.85
18482,23.89,0.85
18965,23.89,0.85
19487,23.89,0.85
19970,23.89,1.00
20486,23.89,1.00
20969,23.89,0.85
21492,23.89,0.85
21974,23.89,0.85
22497,23.89,0.77
22979,23.89,1.00
23462,23.89,1.00
23985,23.89,1.00
24468,23.89,1.00
24990,23.89,0.85
25464,23.89,0.85
25987,23.89,1.00
26470,23.89,0.85
26993,23.89,0.85
27476,23.89,0.85
27999,23.89,0.77
28481,23.89,0.77
28964,23.89,0.85
29487,23.89,0.85
29969,23.89,1.00
30499,23.89,0.77
30983,23.89,1.00
31464,23.89,0.85
31986,23.89,0.77
32468,23.89,0.85
32991,23.89,0.85
33474,23.89,1.00
33997,23.89,1.00
34480,23.89,0.85
34963,23.89,0.85
35478,23.89,0.77
35961,23.89,1.00
36483,23.89,0.85
36967,23.89,1.00
37489,23.89,0.85
37972,23.89,0.85
38495,23.89,1.00
38978,23.89,0.85
39461,23.89,0.77
39983,23.89,1.00
40497,23.89,1.00
40979,23.89,1.00
41462,23.89,1.00
41985,23.89,1.00
42467,23.89,0.85
42990,23.89,0.85
43473,23.89,0.85
43996,23.89,1.00
44479,23.89,1.00
44962,23.89,0.85
45492,23.89,0.85
45974,23.89,1.00
46497,23.89,0.77
46980,23.89,0.85
47463,23.89,0.85
47985,23.89,1.00
48468,23.89,0.85
48991,23.89,1.00
49473,23.89,1.00
49997,23.89,0.77
50471,23.89,1.00
50994,23.89,0.77
51476,23.89,0.85
52000,23.89,0.77
52482,23.89,1.00
52965,23.89,0.85
53487,23.89,1.00
53970,23.89,0.77
54493,23.89,0.85
54975,23.89,1.00
55488,23.89,0.85
55971,23.89,0.77
56494,23.89,0.85
56977,23.89,0.85
57460,23.89,0.77
57983,23.89,0.85
58466,23.89,0.85
58989,23.89,0.85
59472,23.89,1.00
59994,23.89,0.85
60485,23.89,1.00
60968,23.89,0.85
61491,23.89,1.00
61973,23.89,0.85
62496,23.89,0.77
62979,23.89,0.85
63461,23.89,1.00
63984,23.89,0.77
64467,23.89,0.85
64989,23.89,1.00
65463,23.89,0.85
65985,23.89,0.85
66467,23.89,0.77
66990,23.89,1.00
67473,23.89,1.00
67996,23.89,0.85
68478,23.89,0.77
68961,23.89,0.85
69484,23.89,0.85
69966,23.89,1.00
70481,23.89,0.85
70963,23.89,0.85
71486,23.89,1.00
71969,23.89,0.77
72492,23.89,0.77
72974,23.89,0.85
73497,23.89,0.85
73980,23.89,0.85
74462,23.89,1.00
74985,23.89,0.85
75472,23.89,0.85
75995,23.89,1.00
76477,23.89,1.00
76960,23.89,0.85
77483,23.89,0.85
