Time,Current,Voltage
0,-1.20,11.85
295,-1.20,11.85
577,-1.20,11.85
900,-1.20,11.85
1182,-1.20,11.85
1464,-1.20,11.85
1785,-1.20,11.85
2066,-1.20,11.85
2387,-1.20,11.85
2669,-1.20,11.85
2991,-1.20,11.85
3273,-1.20,11.85
3595,-1.20,11.85
3877,-1.20,11.85
4199,-1.20,11.85
4481,-1.20,11.85
4763,-1.20,11.85
5132,-1.20,11.85
5374,-1.20,11.85
5696,-1.20,11.85
5978,-1.20,11.85
6300,-1.20,11.85
6582,-1.20,11.85
6864,-1.20,11.85
7185,-1.20,11.85
7468,-1.20,11.85
7790,-1.20,11.85
8071,-1.20,11.85
8393,-1.20,11.85
8675,-1.20,11.85
8997,-1.20,11.85
9279,-1.20,11.85
9561,-1.20,11.85
9883,-1.20,11.85
10161,-1.20,11.85
10483,-1.20,11.85
10764,-1.20,11.85
11086,-1.20,11.85
11368,-1.20,11.85
11690,-1.20,11.85
11972,-1.20,11.85
12294,-1.20,11.85
12576,-1.20,11.85
12898,-1.20,11.85
13180,-1.20,11.85
13461,-1.20,11.85
13784,-1.20,11.85
14065,-1.20,11.85
14387,-1.20,11.85
14669,-1.20,11.85
14991,-1.20,11.85
15292,-1.20,11.85
15574,-1.20,11.85
15896,-1.20,11.85
16178,-1.20,11.85
16460,-1.20,11.85
16782,-1.20,11.85
17064,-1.20,11.85
17386,-1.20,11.85
17667,-1.20,11.85
17989,-1.20,11.85
18271,-1.20,11.85
18593,-1.20,11.85
18875,-1.20,11.85
19197,-1.20,11.85
19479,-1.20,11.85
19761,-1.20,11.85
20159,-1.20,11.85
20361,-1.20,11.85
20682,-1.20,11.85
20964,-1.20,11.85
21286,-1.20,11.85
21568,-1.20,11.85
21890,-1.20,11.85
22172,-1.20,11.85
22494,-1.20,11.85
22775,-1.20,11.85
23097,-1.20,11.85
23380,-1.20,11.85
23661,-1.20,11.85
23983,-1.20,11.85
24265,-1.20,11.85
24587,-1.20,11.85
24869,-1.20,11.85
25187,-1.20,11.85
25469,-1.20,11.85
25791,-1.20,11.85
26073,-1.20,11.85
26395,-1.20,11.85
26677,-1.20,11.85
26999,-1.20,11.85
27281,-1.20,11.85
27563,-1.20,11.85
27884,-1.20,11.85
28165,-1.20,11.85
28486,-1.20,11.85
28769,-1.20,11.85
29090,-1.20,11.85
29372,-1.20,11.85
29694,-1.20,11.85
29976,-1.20,11.85
30278,-1.20,11.85
30600,-1.20,11.85
30882,-1.20,11.85
31163,-1.20,11.85
31485,-1.20,11.85
31768,-1.20,11.85
32089,-1.20,11.85
32371,-1.20,11.85
32693,-0.75,11.62
32975,-0.44,11.38
33297,-0.26,11.30
33579,-0.12,11.22
33861,0.01,11.14
34183,0.06,11.07
34465,0.15,11.07
34787,0.19,11.07
35185,0.33,11.07
35387,0.37,11.07
35669,0.46,11.07
35991,0.55,11.07
36273,0.64,11.07
36595,0.73,11.07
36877,0.82,11.07
37199,0.91,11.07
37481,1.00,11.07
37763,1.00,11.07
38085,1.05,11.07
38367,1.09,11.07
38689,1.09,11.07
38971,1.09,11.07
39293,1.05,11.07
39574,1.05,11.07
39896,1.05,11.07
40198,1.14,11.07
40480,1.23,11.07
40762,1.14,11.07
41084,1.09,11.07
41366,1.14,11.07
41688,1.18,11.07
41970,0.87,11.07
42292,0.82,11.07
