Time,Current,Voltage
0,-0.28,12.48
498,-0.22,12.48
998,-0.22,12.48
1499,-0.22,12.48
1999,-0.22,12.48
2500,-0.22,12.48
3000,-0.22,12.48
3500,-0.22,12.48
3998,-0.22,12.48
4497,-0.22,12.48
4998,-0.22,12.48
5496,-0.22,12.48
5996,-0.22,12.48
6499,-0.22,12.48
6999,-0.22,12.48
7500,-0.22,12.48
7998,-0.22,12.48
8499,-0.22,12.48
8999,-0.22,12.48
9499,-0.22,12.48
9999,-0.22,12.48
10497,-0.22,12.48
10998,-0.22,12.48
11498,-0.22,12.48
11998,-0.22,12.48
12499,-0.22,12.40
12999,-0.22,12.40
13499,-0.22,12.40
13997,-0.22,12.40
14497,-0.22,12.40
14997,-0.22,12.40
15497,-0.22,12.40
15997,-0.22,12.40
16497,-0.22,12.40
16996,-0.22,12.40
17497,-0.22,12.40
17997,0.89,12.24
18497,0.02,12.17
18997,0.02,12.17
19497,0.02,12.17
19997,0.02,12.17
20496,0.02,12.17
20997,0.02,12.17
21496,0.02,12.17
21999,0.02,12.17
22499,1.24,12.17
22999,1.42,12.17
23498,1.36,12.17
23998,1.30,12.17
24498,0.72,12.17
24998,0.72,12.17
25497,0.78,12.17
25997,0.78,12.17
26497,0.72,12.17
26998,0.95,12.17
27498,0.78,12.17
27998,0.78,12.17
28498,0.66,12.17
28996,0.83,12.17
29496,0.72,12.17
29996,0.72,12.17
30500,0.78,12.17
30999,0.72,12.17
31499,0.72,12.17
31998,0.78,12.17
32498,0.83,12.17
32998,0.83,12.17
33498,0.89,12.09
33998,0.72,12.09
34498,0.72,12.09
34998,0.72,12.17
35498,0.72,12.17
35999,0.72,12.17
36496,0.78,12.17
36996,0.78,12.17
37496,0.89,12.09
37998,1.94,12.09
38497,1.30,12.09
38997,1.36,12.09
39497,1.30,12.09
39997,0.89,12.09
40497,0.72,12.09
40997,0.72,12.09
41497,0.72,12.09
41997,4.58,11.93
42497,1.01,11.93
42998,0.89,11.93
43499,1.18,12.01
43999,1.13,12.01
44499,1.36,12.01
44999,1.13,12.01
45499,1.18,12.09
46000,1.13,12.09
46499,1.30,12.09
47000,1.30,12.09
47496,1.18,12.09
47999,1.18,12.09
48498,1.36,12.09
48999,1.18,12.09
49499,1.18,12.09
49999,1.18,12.09
50498,1.18,12.09
50998,1.18,12.09
51499,1.30,12.09
51999,1.24,12.09
52498,1.18,12.09
52999,1.18,12.09
53497,1.13,12.09
53997,1.24,12.09
54496,1.13,12.09
54996,1.13,12.09
55499,1.18,12.09
55996,1.07,12.09
56496,1.13,12.09
56999,1.24,12.09
57499,1.13,12.09
57999,1.24,12.09
58497,1.24,12.09
58997,1.24,12.09
59499,1.13,12.09
59996,1.18,12.09
60498,1.13,12.09
60998,1.18,12.09
61498,1.18,12.09
61998,1.36,12.09
62497,1.18,12.09
62998,1.65,12.09
63498,3.23,12.01
63998,2.35,12.01
64498,1.18,12.01
64999,1.48,12.01
65498,1.42,12.01
65998,2.70,12.01
66498,2.35,12.01
66998,2.18,12.01
67497,1.18,12.01
67997,1.36,12.01
68497,1.36,12.01
