Time,Current,Voltage
0,23.89,1.00
479,23.89,0.77
963,23.89,0.85
1485,23.89,0.77
1968,23.89,1.00
2491,23.89,0.85
2973,23.89,0.77
3496,23.89,0.85
3979,23.89,1.00
4462,23.89,1.00
4983,23.89,0.77
5492,23.89,0.85
5975,23.89,0.77
6498,23.89,1.00
6980,23.89,0.85
7463,23.89,0.85
7986,23.89,0.85
8469,23.89,0.85
8992,23.89,1.00
9474,23.89,0.77
9997,23.89,0.77
10478,23.89,0.85
10961,23.89,0.77
11484,23.89,1.00
11967,23.89,0.77
12490,23.89,1.00
12973,23.89,0.85
13495,23.89,0.77
13978,23.89,1.00
14460,23.89,1.00
14983,23.89,1.00
15480,23.89,0.85
15963,23.89,0.77
16486,23.89,0.85
16968,23.89,1.00
17491,23.89,0.77
17973,23.89,0.85
18496,23.89,0.77
18979,23.89,0.77
19462,23.89,0.85
19985,23.89,0.85
20466,23.89,0.77
20989,23.89,0.85
21471,23.89,0.85
21993,23.89,1.00
22476,23.89,0.77
22999,23.89,0.85
23482,23.89,0.85
23964,23.89,0.85
24487,23.89,0.85
24969,23.89,1.00
25490,23.89,0.85
25973,23.89,0.85
26496,23.89,0.77
26979,23.89,0.85
27462,23.89,0.77
27984,23.89,0.85
28467,23.89,0.77
28990,23.89,1.00
29472,23.89,0.85
29993,23.89,0.85
30491,23.89,1.00
30973,23.89,0.85
31496,23.89,0.77
31979,23.89,0.85
32461,23.89,0.85
32984,23.89,1.00
33467,23.89,0.85
33989,23.89,1.00
34472,23.89,1.00
34995,23.89,1.00
35476,23.89,1.00
35999,23.89,0.77
36482,23.89,1.00
36965,23.89,0.85
37488,23.89,0.77
37970,23.89,0.85
38492,23.89,1.00
38975,23.89,0.85
39498,23.89,0.85
39981,23.89,1.00
40461,23.89,0.85
40985,23.89,0.77
41467,23.89,0.77
41990,23.89,0.77
42473,23.89,1.00
42996,23.89,0.85
43478,23.89,0.85
43961,23.89,0.77
44482,23.89,0.77
44965,23.89,0.77
45462,23.89,1.00
45984,23.89,0.77
46467,23.89,0.85
46991,23.89,0.77
47473,23.89,0.85
47996,23.89,0.85
48479,23.89,0.77
48961,23.89,0.85
49482,23.89,0.85
49965,23.89,0.85
50486,23.89,0.85
50969,23.89,0.85
51492,23.89,1.00
51974,23.89,0.77
52497,23.89,0.85
52979,23.89,0.85
53462,23.89,1.00
53985,23.89,0.85
54468,23.89,1.00
54991,23.89,0.85
55470,23.89,0.77
55994,23.89,0.85
56476,23.89,0.85
57000,23.89,0.85
57482,23.89,0.85
57965,23.89,1.00
58487,23.89,0.77
58970,23.89,1.00
59492,23.89,1.00
59975,23.89,0.85
60472,23.89,0.85
60995,23.89,0.85
61478,23.89,1.00
61961,23.89,1.00
62484,23.89,0.77
62966,23.89,1.00
63489,23.89,1.00
63972,23.89,0.77
64495,23.89,0.85
64977,23.89,0.85
65497,23.89,1.00
65980,23.89,1.00
66463,23.89,0.85
66986,23.89,0.85
67469,23.89,0.85
67992,23.89,0.77
68474,23.89,0.85
68997,23.89,0.85
69480,23.89,0.77
69963,23.89,0.77
70484,23.89,0.85
70967,23.89,1.00
71489,23.89,1.00
71972,23.89,0.77
72494,23.89,0.85
72976,23.89,0.77
73499,23.89,1.00
73981,23.89,0.85
74464,23.89,0.85
74986,23.89,0.85
75494,23.89,0.85
75977,23.89,0.85
76460,23.89,0.85
76983,23.89,0.77
77466,23.89,0.85
77988,23.89,0.77
78471,23.89,0.77
78994,23.89,0.77
79476,23.89,0.85
79998,23.89,1.00
80489,23.89,0.85
80972,23.89,1.00
81494,23.89,0.77
81977,23.89,0.85
82460,23.89,0.85
82983,23.89,0.85
83465,23.89,1.00
83988,23.89,1.00
84471,23.89,0.85
84994,23.89,0.85
85487,23.89,0.77
85970,23.89,0.77
86492,23.89,0.77
86975,23.89,0.85
87498,23.89,0.85
87981,23.89,1.00
88464,23.89,0.85
88985,23.89,0.85
89468,23.89,0.85
89991,23.89,1.00
90482,23.89,0.85
90965,23.89,0.77
91487,19.97,0.85
91970,10.58,0.77
92493,10.25,0.85
92975,9.75,1.00
93498,9.80,0.85
93981,9.80,0.85
94463,9.75,1.00
94986,9.75,0.77
95479,9.75,0.77
95963,9.75,1.00
96485,9.75,0.85
96968,9.64,1.00
97491,8.92,0.85
97973,9.09,0.85
98497,8.70,1.00
98979,8.76,1.00
99462,8.76,1.00
99985,8.65,0.85
100479,8.65,0.85
100962,8.48,0.77
101486,8.59,0.85
101968,8.53,1.00
102491,8.53,0.85
102974,8.59,0.77
103496,8.53,0.85
103978,8.65,1.00
104461,8.70,0.85
104984,8.65,0.85
105476,8.59,1.00
105999,8.65,0.85
106482,-0.52,1.00
106964,-5.38,1.00
107487,-5.32,1.00
107968,-5.16,0.85
108491,-3.61,1.00
108974,-3.23,1.00
109497,-0.80,0.77
109980,1.36,0.85
110471,4.78,0.85
110994,6.44,0.77
111477,6.60,0.85
111960,6.60,0.85
112483,23.89,0.85
112966,23.89,0.77
113488,23.89,0.77
113971,23.89,0.85
114494,23.89,1.00
114976,23.89,0.85
115470,23.89,1.00
115993,23.89,0.77
116476,23.89,0.85
116998,23.89,1.00
117480,23.89,1.00
117962,23.89,0.85
118485,23.89,0.77
118968,23.89,0.85
119490,23.89,0.77
119973,23.89,0.77
120465,23.89,0.77
120988,23.89,0.85
121471,23.89,0.77
121994,23.89,0.85
122477,23.89,0.85
122999,23.89,0.85
123481,23.89,0.85
123964,23.89,0.85
124487,23.89,0.77
124969,23.89,0.85
125461,23.89,0.85
125983,23.89,1.00
126465,23.89,1.00
126987,23.89,0.85
127470,23.89,0.77
127992,23.89,1.00
128474,23.89,0.85
128996,23.89,1.00
129479,23.89,0.77
129962,23.89,0.85
130496,23.89,1.00
130979,23.89,0.85
131462,23.89,1.00
131984,23.89,0.77
132466,23.89,0.85
132989,23.89,1.00
133472,23.89,0.77
133994,23.89,1.00
134477,23.89,0.85
134960,23.89,0.85
135491,23.89,1.00
135974,23.89,0.77
136497,23.89,1.00
136980,23.89,1.00
137463,23.89,1.00
137985,23.89,0.85
138468,23.89,0.85
138990,23.89,0.85
139472,23.89,1.00
139995,23.89,1.00
140487,23.89,0.77
140970,23.89,0.85
141493,23.89,1.00
141974,23.89,0.77
142497,23.89,0.85
142980,23.89,0.77
143463,23.89,0.77
143985,23.89,0.77
144467,23.89,0.77
144990,23.89,0.77
145483,23.89,0.85
145966,23.89,0.77
146488,23.89,0.85
146970,23.89,0.85
147492,23.89,1.00
147975,23.89,0.85
148498,23.89,0.85
148981,23.89,1.00
149464,23.89,0.85
149986,23.89,0.85
150476,23.89,0.85
150999,23.89,0.77
151482,23.89,0.77
151965,23.89,0.85
152488,23.89,0.85
152970,23.89,0.85
153493,23.89,0.85
153976,23.89,0.77
154499,23.89,0.77
154982,23.89,0.77
155476,23.89,1.00
155999,23.89,1.00
156481,23.89,1.00
156964,23.89,0.85
157486,23.89,1.00
157969,23.89,1.00
158492,23.89,1.00
158975,23.89,0.85
159498,23.89,1.00
159980,23.89,0.85
160470,23.89,1.00
160993,23.89,0.85
161476,23.89,1.00
161999,23.89,0.85
162481,23.89,0.85
162964,23.89,0.85
163487,23.89,0.77
163969,23.89,0.85
164492,23.89,0.77
164975,23.89,1.00
165466,23.89,0.85
165989,23.89,0.77
166472,23.89,0.85
166993,23.89,0.77
167476,23.89,0.85
167999,23.89,0.85
168482,23.89,0.85
168965,23.89,0.85
169487,23.89,0.85
169970,23.89,0.77
170464,23.89,0.85
170987,23.89,0.85
171470,23.89,0.85
171993,23.89,0.77
172476,23.89,1.00
172998,23.89,0.85
173481,23.89,0.85
173964,23.89,1.00
174487,23.89,1.00
174970,23.89,1.00
175462,23.89,1.00
175985,23.89,1.00
176467,23.89,0.85
176990,23.89,1.00
177473,23.89,1.00
177996,23.89,0.77
178478,23.89,1.00
178961,23.89,0.77
179483,23.89,1.00
179966,23.89,1.00
180498,23.89,0.77
180981,23.89,0.77
181463,23.89,1.00
181986,23.89,0.77
182469,23.89,1.00
182991,23.89,0.77
183473,23.89,0.85
183996,23.89,0.85
184479,23.89,0.85
184962,23.89,0.85
185494,23.89,0.85
185977,23.89,0.77
186500,23.89,0.77
186982,23.89,0.77
187465,23.89,1.00
187988,23.89,1.00
188471,23.89,0.85
188993,23.89,1.00
189476,23.89,1.00
189998,23.89,1.00
190492,23.89,0.77
190973,23.89,0.85
191496,23.89,0.85
191979,23.89,1.00
192461,23.89,0.77
192984,23.89,0.85
193466,23.89,0.85
193989,23.89,0.85
194472,23.89,0.85
194995,23.89,0.85
195488,23.89,0.77
195971,23.89,0.85
196494,23.89,0.77
196977,23.89,1.00
197460,23.89,0.77
197983,23.89,1.00
198466,23.89,0.85
198988,23.89,0.77
199471,23.89,0.77
199993,23.89,1.00
200486,23.89,0.85
200968,23.89,1.00
201491,23.89,0.85
201974,23.89,0.85
202497,23.89,0.85
202980,23.89,0.85
203463,23.89,0.85
203985,23.89,1.00
204468,23.89,0.85
204991,23.89,1.00
205482,23.89,0.85
205965,23.89,0.85
206488,23.89,0.77
206970,23.89,0.85
207493,23.89,0.85
207975,23.89,0.77
208498,23.89,0.77
208980,23.89,0.85
209463,23.89,0.85
209985,23.89,0.85
210480,23.89,0.77
210962,23.89,0.77
211485,23.89,0.85
211968,23.89,0.77
212490,23.89,1.00
212973,23.89,0.85
213496,23.89,0.85
213979,23.89,0.77
214461,23.89,0.77
214985,23.89,0.85
215476,23.89,1.00
215999,23.89,1.00
216482,23.89,1.00
216965,23.89,0.77
217487,23.89,0.77
217970,23.89,0.85
218493,23.89,0.85
218976,23.89,0.77
219499,23.89,0.85
219982,23.89,0.77
220474,23.89,0.77
220996,23.89,0.77
221479,23.89,0.77
221962,23.89,0.85
222484,23.89,1.00
222967,23.89,1.00
223489,23.89,1.00
223972,23.89,1.00
224496,23.89,1.00
224979,23.89,0.85
225472,23.89,0.85
225995,23.89,0.85
226477,23.89,1.00
226960,23.89,0.85
227483,23.89,0.77
227966,23.89,1.00
228488,23.89,0.77
228971,23.89,0.77
229494,23.89,0.85
229977,23.89,1.00
230469,23.89,1.00
230991,23.89,0.85
231474,23.89,1.00
231997,23.89,0.77
232479,23.89,0.85
232962,23.89,1.00
233485,23.89,0.85
233968,23.89,1.00
234491,23.89,0.85
234973,23.89,0.85
235467,23.89,1.00
235990,23.89,0.77
236473,23.89,0.85
236996,23.89,1.00
237478,23.89,0.85
237961,23.89,0.85
238484,23.89,1.00
238967,23.89,0.85
239490,23.89,0.85
239972,23.89,0.85
240462,23.89,0.85
240984,23.89,1.00
241467,23.89,1.00
241990,23.89,1.00
242473,23.89,0.85
242996,23.89,0.85
243478,23.89,0.77
243961,23.89,0.85
244482,23.89,1.00
244965,23.89,0.85
245498,23.89,0.77
245981,23.89,0.85
246463,23.89,1.00
246986,23.89,1.00
247468,23.89,0.85
247992,23.89,0.77
248473,23.89,0.77
248996,23.89,0.85
249479,23.89,1.00
249962,23.89,0.85
250495,23.89,0.85
250978,23.89,0.85
251461,23.89,1.00
251984,23.89,1.00
252467,23.89,0.85
252990,23.89,0.85
253472,23.89,0.77
253995,23.89,0.85
254478,23.89,1.00
254960,23.89,1.00
255493,23.89,0.85
255976,23.89,0.85
256499,23.89,0.85
256982,23.89,0.77
257464,23.89,0.77
257987,23.89,0.85
258470,23.89,1.00
258993,23.89,0.85
259475,23.89,1.00
259998,23.89,0.77
260488,23.89,0.85
260971,23.89,0.85
261492,23.89,0.85
261975,23.89,0.77
262498,23.89,0.85
262981,23.89,0.77
263464,23.89,1.00
263987,23.89,0.85
264469,23.89,0.77
264992,23.89,0.85
265486,23.89,0.77
265969,23.89,0.85
266492,23.89,0.77
266975,23.89,0.85
267497,23.89,0.77
267978,23.89,0.85
268461,23.89,0.77
268983,23.89,1.00
269465,23.89,0.77
269988,23.89,1.00
270480,23.89,0.77
270963,23.89,1.00
271486,23.89,1.00
271968,23.89,1.00
272491,23.89,0.85
272973,23.89,0.77
273496,23.89,1.00
273979,23.89,0.85
274462,23.89,0.85
274985,23.89,0.85
275476,23.89,0.77
275999,23.89,0.85
276482,23.89,1.00
276965,23.89,0.77
277487,23.89,1.00
277970,23.89,1.00
278492,23.89,1.00
278975,23.89,0.77
279497,23.89,1.00
279980,23.89,0.85
280475,23.89,0.85
280998,23.89,0.85
281480,23.89,1.00
281962,23.89,0.77
282485,23.89,0.85
282968,23.89,1.00
283490,23.89,0.77
283973,23.89,0.77
284496,23.89,1.00
284979,23.89,0.85
285471,23.89,0.85
