Time,Current,Voltage
0,0.20,11.85
271,0.31,11.85
593,0.31,11.85
875,0.31,11.85
1195,0.31,11.85
1477,0.31,11.85
1799,0.31,11.85
2081,0.31,11.85
2362,0.31,11.85
2684,0.31,11.85
2967,0.31,11.85
3288,0.31,11.85
3570,0.31,11.85
3892,0.25,11.85
4174,0.31,11.85
4496,0.31,11.85
4777,0.31,11.85
5150,0.31,11.85
5392,0.25,11.85
5674,0.31,11.85
5996,0.31,11.85
6278,0.31,11.85
6560,0.31,11.85
6882,0.31,11.85
7164,0.31,11.85
7486,0.31,11.85
7767,0.31,11.85
8089,-3.34,11.54
8371,-4.88,11.46
8693,-4.61,11.46
8975,-4.33,11.46
9296,-4.77,11.54
9578,-4.83,11.54
9899,-4.66,11.38
10170,-4.94,11.46
10492,0.03,11.77
10774,0.31,11.77
11096,0.31,11.77
11377,-3.89,11.54
11699,-4.55,11.69
11981,-2.23,11.54
12263,-3.50,11.69
12584,-0.02,11.69
12867,0.31,11.77
13189,-3.56,11.69
13471,-5.05,11.62
13793,-3.89,11.54
14074,-2.90,11.62
14396,-3.56,11.69
14678,-0.47,11.69
15000,-1.18,11.69
15296,-2.67,11.69
15578,-4.28,11.46
15899,-3.50,11.46
16181,-0.52,11.46
16463,-2.90,11.30
16785,-1.79,11.30
17066,-4.39,11.46
17388,-2.40,11.54
17671,-4.05,11.46
17992,-3.12,11.46
18274,-2.90,11.54
18596,-1.46,11.46
18878,-1.85,11.22
19200,-3.34,11.62
19481,-1.85,11.54
19763,-1.57,11.22
20154,-1.35,11.30
20396,-1.90,11.54
20677,-2.12,11.30
20999,-2.23,11.62
21281,-1.40,11.62
21563,-3.50,11.30
21885,-1.63,11.38
22167,-0.80,11.46
22489,-4.05,11.38
22771,-3.67,11.38
23093,-3.56,11.54
23374,-4.44,11.54
23697,-2.95,11.54
23979,-2.51,11.54
24261,-2.84,11.69
24583,-0.85,11.22
24864,-1.18,11.22
25175,-1.79,11.46
25497,-2.34,11.69
25778,-2.62,11.54
26060,-1.24,11.46
26382,-1.46,11.46
26664,-0.69,11.54
26986,-3.34,11.38
27268,-1.79,11.54
27590,-1.40,11.38
27872,-2.12,11.54
28194,-0.74,11.69
28476,-1.46,11.69
28797,-2.73,11.62
29079,-1.96,11.69
29361,-4.77,11.22
29683,-3.28,11.22
29965,-1.90,11.69
30300,-2.90,11.46
30582,0.31,11.77
30863,0.20,11.77
31185,0.31,11.77
31467,0.31,11.77
31789,0.31,11.77
32071,0.31,11.77
32393,0.31,11.77
32675,0.31,11.77
32997,0.31,11.77
33277,0.31,11.77
33599,0.31,11.77
33881,0.31,11.77
34163,0.31,11.77
34484,0.31,11.77
34766,0.31,11.77
35157,0.31,11.77
35399,0.31,11.77
35681,0.31,11.77
35963,0.31,11.77
36285,0.31,11.85
36567,0.31,11.85
36889,0.31,11.85
37171,0.31,11.85
37493,0.31,11.85
37775,0.31,11.85
38097,0.31,11.85
38379,0.31,11.85
38661,0.36,11.85
38983,0.31,11.85
39264,0.31,11.85
39586,0.31,11.85
39868,0.25,11.85
40162,0.31,11.85
40485,0.31,11.85
40767,0.31,11.85
41089,0.31,11.85
41371,0.31,11.85
41693,0.31,11.85
41974,0.31,11.85
42296,0.31,11.85
42578,0.31,11.85
42899,0.31,11.85
43181,0.31,11.85
43462,0.31,11.85
43784,0.31,11.85
44066,0.31,11.85
44388,0.25,11.85
44670,0.31,11.85
44991,0.31,11.85
45261,0.31,11.85
45583,0.31,11.85
45865,0.36,11.85
46187,0.36,11.85
