Time,Current,Voltage
0,23.89,1.00
478,23.89,1.00
960,23.89,0.77
1483,23.89,0.85
1966,23.89,1.00
2489,23.89,0.77
2972,23.89,0.85
3495,23.89,1.00
3977,23.89,1.00
4460,23.89,0.77
4983,23.89,0.77
5491,23.89,0.85
5974,23.89,0.85
6497,23.89,0.85
6980,23.89,0.77
7463,23.89,0.85
7986,23.89,1.00
8469,23.89,0.77
8991,23.89,0.85
9474,23.89,0.85
9997,23.89,1.00
10478,23.89,1.00
10961,23.89,0.85
11484,23.89,0.85
11966,23.89,0.77
12489,23.89,0.77
12972,23.89,0.85
13495,23.89,0.85
13976,23.89,0.85
14499,23.89,1.00
14982,23.89,0.77
15479,23.89,0.85
15962,23.89,0.85
16485,23.89,1.00
16968,23.89,0.85
17490,23.89,0.77
17973,23.89,0.85
18495,23.89,1.00
18977,23.89,0.85
19500,23.89,1.00
19982,23.89,0.85
20462,23.89,1.00
20985,23.89,0.85
21467,23.89,1.00
21990,23.89,0.85
22472,23.89,0.77
22995,23.89,1.00
23478,23.89,0.77
23960,23.89,1.00
24483,23.89,0.85
24966,23.89,0.85
