Time,Current,Voltage
0,1.79,11.85
274,1.79,11.85
596,1.79,11.85
878,1.79,11.85
1160,1.79,11.85
1482,1.79,11.85
1764,1.79,11.85
2086,1.79,11.85
2368,1.79,11.85
2690,1.79,11.85
2972,1.79,11.85
3294,1.79,11.85
3576,1.79,11.85
3898,1.79,11.85
4180,1.79,11.85
4462,1.79,11.85
4784,1.79,11.85
5137,1.79,11.85
5379,1.79,11.85
5661,1.79,11.85
5983,1.79,11.85
6265,1.79,11.85
6586,1.79,11.85
6869,1.79,11.85
7191,1.79,11.85
7473,1.79,11.85
7795,1.79,11.85
8076,1.79,11.85
8399,1.79,11.85
8681,1.79,11.85
8962,1.85,11.77
9284,2.09,11.46
9566,2.18,11.38
9889,2.34,11.30
10163,2.36,11.30
10486,2.36,11.30
10767,2.36,11.30
11089,2.36,11.30
11371,2.36,11.30
11693,2.54,11.22
11975,2.60,11.14
12297,2.62,11.14
12579,2.66,11.14
12861,2.70,11.14
13182,2.74,11.14
13464,2.79,11.14
13786,2.83,11.14
14067,2.83,11.14
14389,2.89,11.14
14671,2.85,11.14
14994,2.89,11.14
15266,2.89,11.14
15589,2.89,11.14
15871,2.93,11.14
16193,2.91,11.14
16474,2.91,11.14
16796,2.89,11.14
17079,2.91,11.14
17360,2.91,11.14
17682,2.87,11.14
17964,2.85,11.14
18286,2.85,11.14
18568,2.91,11.14
18890,2.97,11.14
19171,2.91,11.14
19494,2.89,11.14
19775,2.87,11.14
20131,2.87,11.14
20372,2.87,11.14
20694,2.91,11.14
20976,2.87,11.14
21298,2.87,11.14
21580,2.83,11.14
21862,2.83,11.14
22185,2.81,11.14
22467,2.79,11.14
22789,2.85,11.14
23071,2.83,11.14
23392,2.81,11.14
23674,2.85,11.14
23996,2.85,11.14
24277,2.87,11.14
24599,2.89,11.14
24881,2.89,11.14
25195,2.91,11.14
25478,2.89,11.07
25800,2.89,11.07
26081,2.85,11.07
26363,2.81,11.07
26685,2.79,11.07
26967,2.81,11.07
27289,2.81,11.07
27570,2.79,11.07
27893,2.81,11.07
28175,2.83,11.07
28496,2.87,11.07
28778,2.83,11.07
29060,2.83,11.07
29383,2.79,11.07
29665,2.85,11.07
29986,2.87,11.07
30262,2.87,11.07
30585,2.87,11.07
30866,2.85,11.07
31188,2.87,10.99
31470,2.87,10.99
31793,2.83,10.99
32075,2.83,10.99
32397,2.83,10.99
32678,2.89,10.99
32960,2.91,10.99
33283,2.93,10.99
33565,2.89,10.99
33887,2.89,10.99
34169,2.91,10.99
34491,2.85,10.99
34773,2.83,10.99
35129,2.83,10.99
35370,2.87,10.99
35691,2.93,10.99
35973,2.95,10.99
36294,2.93,10.99
36576,2.93,10.99
36898,2.91,10.99
37179,2.87,10.99
37461,2.87,10.99
37784,2.85,10.99
38065,2.87,10.99
38387,2.87,10.99
38669,2.85,10.99
38991,2.89,10.99
39273,2.89,10.99
39595,2.87,10.99
39877,2.85,10.99
40190,2.83,10.99
40473,2.85,10.99
40795,2.85,10.99
41077,2.83,10.99
41399,2.81,10.99
41680,2.83,10.99
41962,2.83,10.99
42283,2.85,10.99
42565,2.85,10.99
42887,2.89,10.99
43169,2.89,10.99
43491,2.85,10.99
43773,2.85,10.99
